stem,answer,choice,prefix,prediction,accuracy
['ethical' 'unethical'],1,"[['uncertain', 'unpleasant'], ['fortunate', 'unfortunate'], ['knowing', 'knew'], ['sure', 'pleasant']]",gram2-opposite,2,False
['responsible' 'irresponsible'],2,"[['possibly', 'fortunate'], ['uninformed', 'unaware'], ['sure', 'unsure'], ['decrease', 'decreases']]",gram2-opposite,1,False
['Beirut' 'Lebanon'],3,"[['Nigeria', 'naira'], ['China', 'Gabon'], ['Tegucigalpa', 'Paramaribo'], ['Belgrade', 'Serbia']]",capital-world,2,False
['Manama' 'Bahrain'],2,"[['Algeria', 'dinar'], ['Algeria', 'Kazakhstan'], ['Manila', 'Philippines'], ['Bamako', 'Caracas']]",capital-world,3,False
['Paramaribo' 'Suriname'],2,"[['Bangkok', 'Amman'], ['Poland', 'zloty'], ['Paris', 'France'], ['Malawi', 'Honduras']]",capital-world,1,False
['Libreville' 'Gabon'],3,"[['Russia', 'ruble'], ['Dublin', 'Gaborone'], ['Tunisia', 'Vietnam'], ['Lilongwe', 'Malawi']]",capital-world,1,False
['Zagreb' 'Croatia'],3,"[['Kathmandu', 'Roseau'], ['Latvia', 'lats'], ['Romania', 'Sudan'], ['Abuja', 'Nigeria']]",capital-world,3,True
['Banjul' 'Gambia'],2,"[['Iran', 'rial'], ['Rabat', 'Kampala'], ['Beijing', 'China'], ['Ireland', 'Ghana']]",capital-world,1,False
['Khartoum' 'Sudan'],2,"[['Dublin', 'Riga'], ['Vietnam', 'dong'], ['Kiev', 'Ukraine'], ['Ecuador', 'Tajikistan']]",capital-world,3,False
['Tripoli' 'Libya'],3,"[['Belgium', 'Switzerland'], ['man', 'woman'], ['Madrid', 'Skopje'], ['Tunis', 'Tunisia']]",capital-world,2,False
['Algiers' 'Algeria'],0,"[['Amman', 'Jordan'], ['stepfather', 'stepmother'], ['Podgorica', 'Ottawa'], ['Turkmenistan', 'Morocco']]",capital-world,2,False
['Kingston' 'Jamaica'],3,"[['Tallinn', 'Riga'], ['Canada', 'Honduras'], ['Latvia', 'lats'], ['Libreville', 'Gabon']]",capital-world,0,False
['Montevideo' 'Uruguay'],1,"[['Serbia', 'Denmark'], ['Moscow', 'Russia'], ['Dhaka', 'Bratislava'], ['Japan', 'yen']]",capital-world,2,False
['Doha' 'Qatar'],1,"[['Estonia', 'Switzerland'], ['Dublin', 'Ireland'], ['Brussels', 'Nairobi'], ['man', 'woman']]",capital-world,2,False
['Abuja' 'Nigeria'],2,"[['Bucharest', 'Canberra'], ['Uzbekistan', 'Albania'], ['Accra', 'Ghana'], ['Argentina', 'peso']]",capital-world,2,True
['Managua' 'Nicaragua'],3,"[['Tehran', 'Budapest'], ['Uganda', 'Somalia'], ['stepfather', 'stepmother'], ['Manama', 'Bahrain']]",capital-world,3,True
['Sofia' 'Bulgaria'],3,"[['Iran', 'Slovakia'], ['Dushanbe', 'Canberra'], ['USA', 'dollar'], ['Stockholm', 'Sweden']]",capital-world,1,False
['Harare' 'Zimbabwe'],0,"[['Havana', 'Cuba'], ['Portugal', 'Samoa'], ['brothers', 'sisters'], ['Tehran', 'Damascus']]",capital-world,3,False
['Dublin' 'Ireland'],0,"[['Dushanbe', 'Tajikistan'], ['Mozambique', 'Qatar'], ['Romania', 'leu'], ['Ashgabat', 'Skopje']]",capital-world,3,False
['Lusaka' 'Zambia'],3,"[['Botswana', 'Iraq'], ['Muscat', 'Budapest'], ['nephew', 'niece'], ['Madrid', 'Spain']]",capital-world,3,True
['Muscat' 'Oman'],0,"[['Nairobi', 'Kenya'], ['father', 'mother'], ['Lilongwe', 'Lima'], ['China', 'Spain']]",capital-world,2,False
['Vaduz' 'Liechtenstein'],1,"[['Tegucigalpa', 'Santiago'], ['Valletta', 'Malta'], ['Zimbabwe', 'Bangladesh'], ['policeman', 'policewoman']]",capital-world,3,False
['Antananarivo' 'Madagascar'],0,"[['Apia', 'Samoa'], ['Laos', 'Bhutan'], ['Rome', 'Gaborone'], ['boy', 'girl']]",capital-world,2,False
['Tirana' 'Albania'],0,"[['Tokyo', 'Japan'], ['Tegucigalpa', 'Paris'], ['Macedonia', 'Malta'], ['husband', 'wife']]",capital-world,1,False
['Rabat' 'Morocco'],2,"[['Bucharest', 'Libreville'], ['Canada', 'dollar'], ['Riga', 'Latvia'], ['Afghanistan', 'Nigeria']]",capital-world,2,True
['Chisinau' 'Moldova'],1,"[['brother', 'sister'], ['Conakry', 'Guinea'], ['Nouakchott', 'Georgetown'], ['Uzbekistan', 'Slovenia']]",capital-world,1,True
['Dhaka' 'Bangladesh'],2,"[['Antananarivo', 'Ottawa'], ['brother', 'sister'], ['Doha', 'Qatar'], ['Iran', 'Thailand']]",capital-world,2,True
['Gaborone' 'Botswana'],2,"[['Cairo', 'Bishkek'], ['son', 'daughter'], ['Georgetown', 'Guyana'], ['Georgia', 'Cuba']]",capital-world,0,False
['Amman' 'Jordan'],3,"[['Tegucigalpa', 'Stockholm'], ['Turkmenistan', 'Vietnam'], ['Europe', 'euro'], ['Ankara', 'Turkey']]",capital-world,0,False
['Vilnius' 'Lithuania'],1,"[['France', 'Fiji'], ['Warsaw', 'Poland'], ['Tehran', 'Banjul'], ['Croatia', 'kuna']]",capital-world,2,False
['Tbilisi' 'Georgia'],1,"[['Asmara', 'Minsk'], ['Tegucigalpa', 'Honduras'], ['groom', 'bride'], ['Zambia', 'Vietnam']]",capital-world,1,True
['Maputo' 'Mozambique'],2,"[['he', 'she'], ['Latvia', 'Armenia'], ['Minsk', 'Belarus'], ['Kingston', 'Thimphu']]",capital-world,3,False
['Luanda' 'Angola'],1,"[['Cambodia', 'riel'], ['Lusaka', 'Zambia'], ['Kathmandu', 'Lisbon'], ['Belarus', 'Moldova']]",capital-world,1,True
['Quito' 'Ecuador'],0,"[['Rabat', 'Morocco'], ['policeman', 'policewoman'], ['Liechtenstein', 'Albania'], ['Bangkok', 'Doha']]",capital-world,2,False
['Ashgabat' 'Turkmenistan'],2,"[['nephew', 'niece'], ['Serbia', 'Switzerland'], ['Asmara', 'Eritrea'], ['Athens', 'Kigali']]",capital-world,2,True
['Lima' 'Peru'],3,"[['Belgium', 'Moldova'], ['Islamabad', 'Doha'], ['groom', 'bride'], ['Lisbon', 'Portugal']]",capital-world,1,False
['Vientiane' 'Laos'],3,"[['Egypt', 'Vietnam'], ['Tbilisi', 'Roseau'], ['grandson', 'granddaughter'], ['Vilnius', 'Lithuania']]",capital-world,1,False
['Roseau' 'Dominica'],3,"[['Uzbekistan', 'Tajikistan'], ['Baghdad', 'Vienna'], ['husband', 'wife'], ['Santiago', 'Chile']]",capital-world,0,False
['Minsk' 'Belarus'],1,"[['Ecuador', 'Indonesia'], ['Mogadishu', 'Somalia'], ['Brussels', 'Manila'], ['Europe', 'euro']]",capital-world,1,True
['Ljubljana' 'Slovenia'],3,"[['Zagreb', 'Libreville'], ['India', 'rupee'], ['Malawi', 'Germany'], ['London', 'England']]",capital-world,0,False
['Budapest' 'Hungary'],2,"[['husband', 'wife'], ['Turkey', 'Chile'], ['Bujumbura', 'Burundi'], ['Cairo', 'Minsk']]",capital-world,2,True
['Copenhagen' 'Denmark'],2,"[['Suva', 'Taipei'], ['stepson', 'stepdaughter'], ['Dakar', 'Senegal'], ['Belgium', 'Taiwan']]",capital-world,2,True
['Valletta' 'Malta'],0,"[['Vienna', 'Austria'], ['groom', 'bride'], ['Bahrain', 'Gabon'], ['Muscat', 'Warsaw']]",capital-world,2,False
['Apia' 'Samoa'],3,"[['Bahrain', 'Italy'], ['Monrovia', 'Budapest'], ['Armenia', 'dram'], ['Ashgabat', 'Turkmenistan']]",capital-world,3,True
['Monrovia' 'Liberia'],0,"[['Montevideo', 'Uruguay'], ['Japan', 'yen'], ['Muscat', 'Tashkent'], ['Lithuania', 'Syria']]",capital-world,2,False
['Suva' 'Fiji'],0,"[['Taipei', 'Taiwan'], ['Kabul', 'Warsaw'], ['son', 'daughter'], ['Iran', 'Germany']]",capital-world,1,False
['Kigali' 'Rwanda'],0,"[['Kingston', 'Jamaica'], ['Uzbekistan', 'Poland'], ['Romania', 'leu'], ['Helsinki', 'Havana']]",capital-world,1,False
['Nouakchott' 'Mauritania'],0,"[['Nuuk', 'Greenland'], ['Australia', 'Morocco'], ['Hanoi', 'Warsaw'], ['stepfather', 'stepmother']]",capital-world,2,False
['Podgorica' 'Montenegro'],1,"[['Denmark', 'krone'], ['Quito', 'Ecuador'], ['Helsinki', 'Nicosia'], ['Libya', 'Mali']]",capital-world,2,False
['Belgrade' 'Serbia'],0,"[['Belmopan', 'Belize'], ['Namibia', 'Malta'], ['Madrid', 'Astana'], ['boy', 'girl']]",capital-world,2,False
['Funafuti' 'Tuvalu'],3,"[['Mexico', 'peso'], ['Greenland', 'Madagascar'], ['Nouakchott', 'Windhoek'], ['Gaborone', 'Botswana']]",capital-world,2,False
['Santiago' 'Chile'],1,"[['Baghdad', 'Roseau'], ['Skopje', 'Macedonia'], ['Finland', 'Vietnam'], ['Hungary', 'forint']]",capital-world,1,True
['Jakarta' 'Indonesia'],0,"[['Kabul', 'Afghanistan'], ['Dominica', 'Denmark'], ['policeman', 'policewoman'], ['Niamey', 'Nuuk']]",capital-world,3,False
['Tallinn' 'Estonia'],1,"[['Rwanda', 'Bangladesh'], ['Tashkent', 'Uzbekistan'], ['policeman', 'policewoman'], ['Zagreb', 'Manila']]",capital-world,1,True
['Bratislava' 'Slovakia'],2,"[['boy', 'girl'], ['Uruguay', 'Russia'], ['Brussels', 'Belgium'], ['Bucharest', 'Budapest']]",capital-world,3,False
['Bujumbura' 'Burundi'],3,"[['Conakry', 'Kiev'], ['Macedonia', 'denar'], ['Peru', 'Samoa'], ['Cairo', 'Egypt']]",capital-world,1,False
['Niamey' 'Niger'],1,"[['Funafuti', 'Moscow'], ['Nicosia', 'Cyprus'], ['sons', 'daughters'], ['Norway', 'Bhutan']]",capital-world,3,False
['Accra' 'Ghana'],1,"[['policeman', 'policewoman'], ['Algiers', 'Algeria'], ['Madrid', 'Banjul'], ['Guyana', 'Switzerland']]",capital-world,2,False
['Kiev' 'Ukraine'],2,"[['Luanda', 'Windhoek'], ['policeman', 'policewoman'], ['Kigali', 'Rwanda'], ['Latvia', 'Jordan']]",capital-world,2,True
['Ankara' 'Turkey'],3,"[['Beijing', 'Thimphu'], ['grandson', 'granddaughter'], ['Latvia', 'Italy'], ['Antananarivo', 'Madagascar']]",capital-world,3,True
['Skopje' 'Macedonia'],0,"[['Sofia', 'Bulgaria'], ['Macedonia', 'denar'], ['Algeria', 'Moldova'], ['Helsinki', 'Bratislava']]",capital-world,3,False
['Conakry' 'Guinea'],2,"[['Afghanistan', 'Russia'], ['Cambodia', 'riel'], ['Copenhagen', 'Denmark'], ['Vientiane', 'Riga']]",capital-world,3,False
['Bamako' 'Mali'],0,"[['Bangkok', 'Thailand'], ['Suva', 'Kigali'], ['Japan', 'Eritrea'], ['Europe', 'euro']]",capital-world,1,False
['Dushanbe' 'Tajikistan'],1,"[['Canada', 'Venezuela'], ['Funafuti', 'Tuvalu'], ['he', 'she'], ['Oslo', 'Bishkek']]",capital-world,1,True
['Bucharest' 'Romania'],3,"[['grandpa', 'grandma'], ['Bangkok', 'Lima'], ['Philippines', 'Qatar'], ['Budapest', 'Hungary']]",capital-world,1,False
['Tegucigalpa' 'Honduras'],3,"[['Khartoum', 'Thimphu'], ['Latvia', 'Suriname'], ['Canada', 'dollar'], ['Tehran', 'Iran']]",capital-world,0,False
['Georgetown' 'Guyana'],3,"[['Lusaka', 'Jakarta'], ['Greenland', 'Samoa'], ['father', 'mother'], ['Hanoi', 'Vietnam']]",capital-world,3,True
['Kathmandu' 'Nepal'],3,"[['Antananarivo', 'Abuja'], ['Rwanda', 'Albania'], ['groom', 'bride'], ['Khartoum', 'Sudan']]",capital-world,3,True
['Taipei' 'Taiwan'],1,"[['grandfather', 'grandmother'], ['Tallinn', 'Estonia'], ['Suva', 'Santiago'], ['Uzbekistan', 'Suriname']]",capital-world,3,False
['Lilongwe' 'Malawi'],3,"[['Oslo', 'Canberra'], ['Zambia', 'Liberia'], ['Sweden', 'krona'], ['Lima', 'Peru']]",capital-world,2,False
['Astana' 'Kazakhstan'],1,"[['Hungary', 'Armenia'], ['Athens', 'Greece'], ['Vietnam', 'dong'], ['Funafuti', 'Lisbon']]",capital-world,3,False
['Damascus' 'Syria'],0,"[['Dhaka', 'Bangladesh'], ['his', 'her'], ['Romania', 'Jordan'], ['Helsinki', 'Mogadishu']]",capital-world,3,False
['Thimphu' 'Bhutan'],2,"[['Tegucigalpa', 'Belgrade'], ['Norway', 'Tajikistan'], ['Tirana', 'Albania'], ['prince', 'princess']]",capital-world,0,False
['Nairobi' 'Kenya'],0,"[['Nassau', 'Bahamas'], ['boy', 'girl'], ['Athens', 'Windhoek'], ['Afghanistan', 'Ghana']]",capital-world,2,False
['Nuuk' 'Greenland'],1,"[['Bucharest', 'Nicosia'], ['Oslo', 'Norway'], ['Greece', 'Cyprus'], ['Mexico', 'peso']]",capital-world,0,False
['Warsaw' 'Poland'],3,"[['his', 'her'], ['Beijing', 'Belgrade'], ['Angola', 'Switzerland'], ['Windhoek', 'Namibia']]",capital-world,3,True
['Bishkek' 'Kyrgyzstan'],3,"[['Valletta', 'Apia'], ['Japan', 'Syria'], ['dad', 'mom'], ['Bratislava', 'Slovakia']]",capital-world,3,True
['Asmara' 'Eritrea'],2,"[['Australia', 'Belgium'], ['Korea', 'won'], ['Astana', 'Kazakhstan'], ['Ashgabat', 'Bujumbura']]",capital-world,3,False
['Dakar' 'Senegal'],3,"[['Algeria', 'dinar'], ['Finland', 'Germany'], ['Harare', 'Yerevan'], ['Damascus', 'Syria']]",capital-world,2,False
['Tashkent' 'Uzbekistan'],2,"[['son', 'daughter'], ['Senegal', 'Albania'], ['Tbilisi', 'Georgia'], ['Vaduz', 'Yerevan']]",capital-world,3,False
['Brussels' 'Belgium'],0,"[['Bucharest', 'Romania'], ['king', 'queen'], ['Egypt', 'Russia'], ['Tripoli', 'Doha']]",capital-world,3,False
['Yerevan' 'Armenia'],1,"[['Azerbaijan', 'Denmark'], ['Zagreb', 'Croatia'], ['Dushanbe', 'Tunis'], ['boy', 'girl']]",capital-world,2,False
['Windhoek' 'Namibia'],1,"[['Hungary', 'forint'], ['Yerevan', 'Armenia'], ['Niger', 'Spain'], ['Lusaka', 'Tokyo']]",capital-world,1,True
['Nassau' 'Bahamas'],1,"[['Uruguay', 'Taiwan'], ['Niamey', 'Niger'], ['Nigeria', 'naira'], ['Vaduz', 'Skopje']]",capital-world,3,False
['Kampala' 'Uganda'],2,"[['Denmark', 'Burundi'], ['brothers', 'sisters'], ['Kathmandu', 'Nepal'], ['Khartoum', 'Managua']]",capital-world,3,False
['Nicosia' 'Cyprus'],0,"[['Nouakchott', 'Mauritania'], ['Latvia', 'lats'], ['Podgorica', 'Kampala'], ['Belgium', 'Syria']]",capital-world,2,False
['warm' 'warmest'],1,"[['lowest', 'biggest'], ['weak', 'weakest'], ['increasing', 'increased'], ['large', 'smart']]",gram4-superlative,2,False
['short' 'shortest'],1,"[['highest', 'warmest'], ['slow', 'slowest'], ['low', 'wide'], ['predict', 'predicts']]",gram4-superlative,1,True
['bright' 'brightest'],2,"[['clear', 'unclear'], ['oldest', 'weakest'], ['cold', 'coldest'], ['warm', 'wide']]",gram4-superlative,2,True
['cool' 'coolest'],2,"[['tastiest', 'warmest'], ['saying', 'said'], ['dark', 'darkest'], ['young', 'high']]",gram4-superlative,0,False
['low' 'lowest'],3,"[['swift', 'swiftly'], ['young', 'quick'], ['strangest', 'darkest'], ['lucky', 'luckiest']]",gram4-superlative,2,False
['small' 'smallest'],3,"[['old', 'short'], ['saying', 'said'], ['coolest', 'biggest'], ['smart', 'smartest']]",gram4-superlative,2,False
['smart' 'smartest'],0,"[['strange', 'strangest'], ['sharpest', 'youngest'], ['fast', 'quick'], ['impressive', 'unimpressive']]",gram4-superlative,3,False
['dark' 'darkest'],0,"[['easy', 'easiest'], ['tall', 'weird'], ['strangest', 'worst'], ['swimming', 'swam']]",gram4-superlative,2,False
['simple' 'simplest'],0,"[['short', 'shortest'], ['young', 'easy'], ['selling', 'sold'], ['fastest', 'easiest']]",gram4-superlative,2,False
['fast' 'fastest'],0,"[['good', 'best'], ['warm', 'great'], ['sure', 'unsure'], ['weirdest', 'darkest']]",gram4-superlative,3,False
['hot' 'hottest'],3,"[['strangest', 'sweetest'], ['good', 'simple'], ['France', 'French'], ['large', 'largest']]",gram4-superlative,0,False
['quick' 'quickest'],2,"[['good', 'strange'], ['weirdest', 'weakest'], ['sharp', 'sharpest'], ['comfortable', 'uncomfortable']]",gram4-superlative,2,True
['cold' 'coldest'],2,"[['smartest', 'highest'], ['tasteful', 'distasteful'], ['cool', 'coolest'], ['sharp', 'strange']]",gram4-superlative,1,False
['high' 'highest'],3,"[['big', 'smart'], ['rare', 'rarely'], ['simplest', 'weakest'], ['hot', 'hottest']]",gram4-superlative,1,False
['strange' 'strangest'],0,"[['strong', 'strongest'], ['large', 'tasty'], ['playing', 'played'], ['widest', 'quickest']]",gram4-superlative,3,False
['long' 'longest'],1,"[['bad', 'easy'], ['low', 'lowest'], ['widest', 'warmest'], ['rapid', 'rapidly']]",gram4-superlative,2,False
['tasty' 'tastiest'],3,"[['dollar', 'dollars'], ['long', 'hot'], ['strangest', 'weakest'], ['warm', 'warmest']]",gram4-superlative,2,False
['slow' 'slowest'],0,"[['small', 'smallest'], ['large', 'sweet'], ['weirdest', 'warmest'], ['elephant', 'elephants']]",gram4-superlative,2,False
['old' 'oldest'],3,"[['bright', 'short'], ['sharpest', 'largest'], ['pig', 'pigs'], ['quick', 'quickest']]",gram4-superlative,1,False
['young' 'youngest'],0,"[['bad', 'worst'], ['mouse', 'mice'], ['oldest', 'quickest'], ['sharp', 'tasty']]",gram4-superlative,3,False
['tall' 'tallest'],3,"[['sit', 'sits'], ['fastest', 'quickest'], ['fast', 'strange'], ['tasty', 'tastiest']]",gram4-superlative,3,True
['weak' 'weakest'],1,"[['simplest', 'sweetest'], ['weird', 'weirdest'], ['warm', 'wide'], ['rapid', 'rapidly']]",gram4-superlative,2,False
['great' 'greatest'],3,"[['possible', 'impossible'], ['cool', 'simple'], ['hottest', 'longest'], ['high', 'highest']]",gram4-superlative,0,False
['bad' 'worst'],3,"[['tall', 'hot'], ['widest', 'strongest'], ['sharp', 'sharper'], ['big', 'biggest']]",gram4-superlative,2,False
['wide' 'widest'],0,"[['young', 'youngest'], ['cheap', 'cheaper'], ['bright', 'high'], ['coldest', 'sweetest']]",gram4-superlative,3,False
