stem,answer,choice,prefix,prediction,accuracy
['Honda' 'Orlando'],5,"[['Kansas State', 'Ron Prince'], ['Mccain', 'Presidential Candidate Barack Obama'], ['Honda Fit', 'Honda'], ['Infiniti', 'Canada'], ['Nevada', 'Sig Rogich'], ['Toyota', 'Tucson'], ['Tucson', 'Toyota']]",concept:automobilemakerdealersincity,5,True
['Kia' 'Amarillo'],5,"[['Pasadena', 'Nissan'], ['Cheboygan', 'Terry Blaskowski'], ['Lexus', 'UK'], ['Colorado Rockies', 'J D Drew'], ['President George W Bush', 'Bush'], ['Nissan', 'Pasadena'], ['Front Page', 'Microsoft']]",concept:automobilemakerdealersincity,5,True
['Acura' 'Dallas'],1,"[['Bush', 'President George W Bush'], ['Chevrolet', 'Baltimore'], ['Jalisco', 'Goffredo Marcaccini'], ['Saab', 'UK'], ['Baltimore', 'Chevrolet'], ['Seattle Seahawks 21 10', 'Jim Mora'], ['Quicktime', 'Apple']]",concept:automobilemakerdealersincity,1,True
['Cadillac' 'San Diego'],1,"[['Hillary Rodham Clinton', 'Clinton'], ['Honda', 'Seattle'], ['Astros', 'Carlos Villanueva'], ['Honda', 'Canada'], ['Mitsubishi Lancer', 'Toyota'], ['Italian', 'Silvio Berlusconi'], ['Seattle', 'Honda']]",concept:automobilemakerdealersincity,0,False
['Cadillac' 'Houston'],4,"[['Wii', 'Nintendo'], ['Audi', 'UK'], ['Clinton', 'Barack Obama'], ['New Mexico', 'Domenici'], ['Chevrolet', 'Louisville'], ['Raptors', 'Dwane Casey'], ['Louisville', 'Chevrolet']]",concept:automobilemakerdealersincity,2,False
['Kia' 'Austin'],4,"[['Jalisco', 'James Goldsmith'], ['Los Angeles Ca', 'Toyota'], ['Explorer Sport', 'Ford'], ['Vice President Al Gore', 'Clinton'], ['Toyota', 'Los Angeles Ca'], ['Volvo', 'USA'], ['Stanford Cardinals', 'Trent Johnson']]",concept:automobilemakerdealersincity,3,False
['Acura' 'Atlanta'],2,"[['Ucla', 'Terry Donahue'], ['Suzuki', 'Canada'], ['Cadillac', 'Dallas'], ['Dallas', 'Cadillac'], ['Former President Clinton', 'Bush'], ['Dorchester', 'Rose'], ['Nissan Maxima', 'Honda']]",concept:automobilemakerdealersincity,2,True
['Lexus' 'Dallas'],5,"[['Outlook Mobile', 'Microsoft'], ['Hillary', 'Gore'], ['Iowa State', 'Greg Mcdermott'], ['Audi', 'UK'], ['Sacramento', 'Toyota'], ['Toyota', 'Sacramento'], ['Nebraska', 'Republican']]",concept:automobilemakerdealersincity,5,True
['Cadillac' 'Houston'],1,"[['President Bush', 'Palin'], ['Honda', 'Lancaster'], ['Acura', 'Canada'], ['Tn', 'Bill Purcell'], ['Towson University', 'Pat Kennedy'], ['Lancaster', 'Honda'], ['Toyota Camry', 'Toyota']]",concept:automobilemakerdealersincity,2,False
['Acura' 'Los Angeles Ca'],2,"[['Indianapolis', 'Honda'], ['Cornhuskers', 'Bo Pelini'], ['Honda', 'Indianapolis'], ['John Kerry', 'John Edwards'], ['Jaguar', 'UK'], ['Iowa', 'Republican'], ['Ranchero', 'Ford']]",concept:automobilemakerdealersincity,2,True
['Buick' 'San Diego'],6,"[['Sri Lanka', 'Arthur C Clarke'], ['Nissan', 'Japan'], ['Milwaukee Bucks NBA', 'Larry Krystkowiak'], ['Mr Mccain', 'Palin'], ['Amarillo', 'Nissan'], ['Internet Explorer', 'Microsoft'], ['Nissan', 'Amarillo']]",concept:automobilemakerdealersincity,6,True
['Kia' 'Dallas'],5,"[['Zambian', 'Levy Mwanawasa'], ['Pasadena', 'Nissan'], ['Media Player', 'Microsoft'], ['Broncos', 'Josh Mcdaniels'], ['Opel', 'UK'], ['Nissan', 'Pasadena'], ['Bush', 'Ronald Reagan']]",concept:automobilemakerdealersincity,5,True
['Acura' 'Phoenix Arizona'],3,"[['Dallas', 'Honda'], ['Concord', 'Rose'], ['Ford Mustang', 'Ford'], ['Honda', 'Dallas'], ['Boston Celtics', 'Doc Rivers'], ['Saab', 'USA'], ['Madeleine Albright', 'Clinton']]",concept:automobilemakerdealersincity,3,True
['Cadillac' 'San Antonio'],6,"[['Louisville', 'Chevrolet'], ['Suzuki', 'UK'], ['President Clinton', 'Bush'], ['Wii', 'Nintendo'], ['Portland Trail Blazers Tickets', 'Nate Mcmillan'], ['West Jordan', 'Larry I Rougle'], ['Chevrolet', 'Louisville']]",concept:automobilemakerdealersincity,3,False
['Suzuki' 'Tucson'],6,"[['Barbra Streisand', 'Clinton'], ['Redskins', 'Steve Spurrier'], ['Concord', 'Rose'], ['Opel', 'UK'], ['Super Duty F 250', 'Ford'], ['Denver', 'Acura'], ['Acura', 'Denver']]",concept:automobilemakerdealersincity,6,True
['Honda' 'Kansas City'],1,"[['Spain', 'Javier Bardem'], ['Nissan', 'Midland'], ['Texas Longhorns', 'Mack Brown'], ['Saab', 'Sweden'], ['F 450', 'Ford'], ['Midland', 'Nissan'], ['Mccain', 'Gov Sarah Palin']]",concept:automobilemakerdealersincity,3,False
['Nissan' 'Pasadena'],3,"[['Dallas', 'Chevrolet'], ['Altima', 'Nissan'], ['Chicago South', 'Richard M Daley'], ['Chevrolet', 'Dallas'], ['Milwaukee Bucks NBA', 'Larry Krystkowiak'], ['Lexus', 'UK'], ['Palin', 'President Obama']]",concept:automobilemakerdealersincity,3,True
['Acura' 'Arlington Heights'],2,"[['Dorchester', 'Rose'], ['Florida Gators', 'Billy Donovan'], ['Cadillac', 'Fort Worth'], ['Fairlane', 'Ford'], ['Fort Worth', 'Cadillac'], ['Audi', 'Canada'], ['President Bush', 'Clinton']]",concept:automobilemakerdealersincity,2,True
['Cadillac' 'San Antonio'],5,"[['Odessa', 'Nissan'], ['Cheboygan', 'Cheryl'], ['Clinton', 'Democratic Presidential Candidate Barack Obama'], ['Pirates', 'Frank'], ['Lotus Notes', 'Microsoft'], ['Nissan', 'Odessa'], ['Gm', 'Canada']]",concept:automobilemakerdealersincity,5,True
['Honda' 'Peoria'],4,"[['Israel', 'Sheetrit'], ['Portland', 'Toyota'], ['Honda', 'Canada'], ['Broncos', 'Josh Mcdaniels'], ['Toyota', 'Portland'], ['Clinton', 'Romney'], ['Explorer', 'Ford']]",concept:automobilemakerdealersincity,4,True
['Kia' 'Mission'],3,"[['Suzuki', 'UK'], ['Barre', 'Acura'], ['President George Bush', 'Clinton'], ['Acura', 'Barre'], ['Denver Nuggets', 'George Karl'], ['Pennsylvania', 'Republican'], ['Microsoft Internet Explorer', 'Microsoft']]",concept:automobilemakerdealersincity,6,False
['Acura' 'Barre'],3,"[['Oakland Raiders', 'Tom Cable'], ['Explorer', 'Microsoft'], ['Clinton', 'George Washington'], ['Nissan', 'Austin'], ['Shaker Heights', 'Paul'], ['Kia', 'UK'], ['Austin', 'Nissan']]",concept:automobilemakerdealersincity,2,False
['Kia' 'Amarillo'],3,"[['Honda', 'UK'], ['Newcastle', 'Acura'], ['Twins', 'Denard Span'], ['Acura', 'Newcastle'], ['Five Hundred', 'Ford'], ['Mccain', 'Clinton'], ['Ypsilanti', 'Mark Moellering']]",concept:automobilemakerdealersincity,3,True
['Cadillac' 'Houston'],0,"[['Honda', 'San Diego'], ['Adobe Creative Suite', 'Microsoft'], ['Bills', 'Gregg Williams'], ['Senator Mccain', 'Romney'], ['San Diego', 'Honda'], ['Mazda', 'UK'], ['Lancaster', 'Diana Greenough']]",concept:automobilemakerdealersincity,0,True
['Acura' 'Aiea'],5,"[['Philadelphia', 'Honda'], ['Philadelphia', 'Michael Nutter'], ['Clinton', 'Former President George Bush'], ['Lamborghini', 'UK'], ['Colorado Rockies', 'Ubaldo Jimenez'], ['Honda', 'Philadelphia'], ['Itunes', 'Microsoft']]",concept:automobilemakerdealersincity,3,False
['Acura' 'Reno'],6,"[['Ford Fusion', 'Ford'], ['Florida Gators', 'Urban Meyer'], ['Bush', 'President Jimmy Carter'], ['Hollywood', 'Newman'], ['Columbus', 'Honda'], ['Daimler Benz', 'UK'], ['Honda', 'Columbus']]",concept:automobilemakerdealersincity,6,True
['Jaguar' 'Houston'],3,"[['Rover', 'UK'], ['Schaumburg', 'Acura'], ['Rutgers', 'Greg Schiano'], ['Acura', 'Schaumburg'], ['Volkswagen Passat', 'Honda'], ['President Obama', 'Hillary Clinton'], ['Rock', 'Stanley']]",concept:automobilemakerdealersincity,3,True
['Nissan' 'Miami Florida'],2,"[['James Baker', 'Bush'], ['San Diego', 'Dodge'], ['Dodge', 'San Diego'], ['Miami Dolphins', 'Cam Cameron'], ['Nissan Maxima', 'Nissan'], ['West Jordan', 'Larry I Rougle'], ['Opel', 'UK']]",concept:automobilemakerdealersincity,2,True
['Acura' 'Houston'],6,"[['Granada', 'Ford'], ['Clinton', 'Romney'], ['Alfa', 'UK'], ['Orlando Florida', 'Nissan'], ['Colorado Rockies', 'J D Drew'], ['Dorchester', 'Rose'], ['Nissan', 'Orlando Florida']]",concept:automobilemakerdealersincity,1,False
['Acura' 'Barre'],5,"[['Iphone', 'Apple'], ['Houston', 'Dodge'], ['Broncos', 'Josh Mcdaniels'], ['Joe Lieberman', 'Mccain'], ['Georgia', 'Senator'], ['Dodge', 'Houston'], ['Fiat', 'Canada']]",concept:automobilemakerdealersincity,0,False
['Kia' 'Austin'],1,"[['Redskins', 'Joe Gibbs'], ['Nissan', 'Spring'], ['Sri Lanka', 'Arthur C Clarke'], ['Honda Accord', 'Ford'], ['Spring', 'Nissan'], ['Mini', 'Canada'], ['Palin', 'Mccain']]",concept:automobilemakerdealersincity,3,False
['Buick' 'San Diego'],6,"[['Microsoft Frontpage', 'Microsoft'], ['George W Bush', 'Ronald Reagan'], ['Tampa', 'Acura'], ['Heat', 'Erik Spoelstra'], ['U S', 'Barack Obama'], ['Fiat', 'Canada'], ['Acura', 'Tampa']]",concept:automobilemakerdealersincity,6,True
['Honda' 'Tampa'],0,"[['Chevrolet', 'Layton'], ['Ole Miss', 'Ed Orgeron'], ['Clinton', 'Wesley Clark'], ['Layton', 'Chevrolet'], ['Explorer', 'Ford'], ['Mitsubishi', 'Canada'], ['Democratic Republic Of Congo', 'Mukwege']]",concept:automobilemakerdealersincity,0,True
['Acura' 'Hawaii'],2,"[['Texas', 'Tom Delay'], ['Honda', 'USA'], ['Nissan', 'Atlanta Georgia'], ['Utah Jazz', 'Jerry Sloan'], ['Five Hundred', 'Ford'], ['George W Bush', 'Ronald Reagan'], ['Atlanta Georgia', 'Nissan']]",concept:automobilemakerdealersincity,1,False
['Jaguar' 'Coventry'],5,"[['Acrobat Reader', 'Acrobat'], ['Packers', 'Mike Sherman'], ['Wilmington', 'Honda'], ['Toronto', 'Rob Ford'], ['Clinton', 'Al Gore'], ['Honda', 'Wilmington'], ['Lamborghini', 'UK']]",concept:automobilemakerdealersincity,6,False
['Honda' 'Sacramento'],0,"[['Toyota', 'Chicago South'], ['Contour', 'Ford'], ['Dodge', 'Canada'], ['Memphis Grizzlies', 'Marc Iavaroni'], ['Chicago South', 'Richard M Daley'], ['Chicago South', 'Toyota'], ['Mccain', 'Democrat Obama']]",concept:automobilemakerdealersincity,1,False
['Honda' 'Knoxville'],0,"[['Nissan', 'Brownsville'], ['Mitsubishi Lancer', 'Toyota'], ['Arkansas Razorbacks', 'Bobby Petrino'], ['Kia', 'Canada'], ['Clinton', 'Michael Jordan'], ['Connecticut', 'Republican'], ['Brownsville', 'Nissan']]",concept:automobilemakerdealersincity,0,True
['Nissan' 'Midland'],6,"[['Harry Reid', 'Clinton'], ['Wyoming', 'Republican'], ['Chicago Cardinals', 'Rick Pitino'], ['Daimler Benz', 'UK'], ['Macromedia Dream Weaver', 'Microsoft'], ['Oklahoma City', 'Chevrolet'], ['Chevrolet', 'Oklahoma City']]",concept:automobilemakerdealersincity,6,True
['Buick' 'San Diego'],4,"[['Toyota Prius', 'Ford'], ['Lunenburg', 'Nissan'], ['Dodge', 'USA'], ['Texas', 'Tom Delay'], ['Nissan', 'Lunenburg'], ['Gore', 'Former President Clinton'], ['Penn State', 'Jerry Sandusky']]",concept:automobilemakerdealersincity,6,False
['Honda' 'Denver'],6,"[['Ms Outlook', 'Microsoft'], ['Seattle', 'Nissan'], ['Tn', 'Bill Purcell'], ['San Jose State Spartans', 'Dick Tomey'], ['Clinton', 'Laura Bush'], ['Chrysler', 'Canada'], ['Nissan', 'Seattle']]",concept:automobilemakerdealersincity,6,True
['Acura' 'Houston'],2,"[['Havana', 'Fidel'], ['Suzuki', 'Japan'], ['Honda', 'Wilmington'], ['Notre Dame', 'Tyrone Willingham'], ['Expedition El', 'Ford'], ['Wilmington', 'Honda'], ['Bush', 'President Clinton']]",concept:automobilemakerdealersincity,1,False
['Jaguar' 'Houston'],5,"[['Mitsubishi', 'Canada'], ['Colorado Rockies', 'J D Drew'], ['Mitt Romney', 'Mccain'], ['Pathfinder', 'Nissan'], ['Rhode Island', 'Republican'], ['Acura', 'Augusta'], ['Augusta', 'Acura']]",concept:automobilemakerdealersincity,5,True
['Acura' 'Austin'],1,"[['Viewer', 'Microsoft'], ['Toyota', 'Chicago South'], ['Jalisco', 'Goffredo Marcaccini'], ['Chicago South', 'Toyota'], ['President Clinton', 'Clinton'], ['Seattle Mariners', 'Felix Hernandez'], ['Volkswagen', 'UK']]",concept:automobilemakerdealersincity,6,False
['Kia' 'Spring'],0,"[['Acura', 'New York'], ['Daimler Benz', 'UK'], ['Kansas State', 'Bill Snyder'], ['Ltd Ii', 'Ford'], ['Bush', 'Lieberman'], ['New York', 'Acura'], ['Italian', 'Silvio Berlusconi']]",concept:automobilemakerdealersincity,0,True
['Cadillac' 'San Diego'],4,"[['Cleveland Browns', 'Belichick'], ['Hyundai', 'Canada'], ['Lancaster', 'Diana Greenough'], ['Econoline Wagon', 'Ford'], ['Nissan', 'Lubbock'], ['Lubbock', 'Nissan'], ['President Clinton', 'Clinton']]",concept:automobilemakerdealersincity,4,True
['Kia' 'Tyler'],1,"[['Exchange', 'Microsoft'], ['Honda', 'Kansas City'], ['Kansas City', 'Honda'], ['Palin', 'Sen Mccain'], ['Porsche', 'Canada'], ['Colorado State', 'Sonny Lubick'], ['Dubai', 'Mohammed Bin Rashid Al Maktoum']]",concept:automobilemakerdealersincity,6,False
['Acura' 'Portland'],5,"[['Austin', 'Nissan'], ['E 100 Econoline', 'Ford'], ['Range Rover', 'UK'], ['Hokies', 'Seth Greenberg'], ['Clinton', 'Bush'], ['Nissan', 'Austin'], ['New Mexico', 'Domenici']]",concept:automobilemakerdealersincity,5,True
['Honda' 'Fort Worth'],0,"[['Daewoo', 'Los Angeles Ca'], ['Clinton', 'Gloria Steinem'], ['Tampa Bay Bucs', 'Gruden'], ['Los Angeles Ca', 'Daewoo'], ['Playstation 3', 'Sony'], ['Acura', 'Canada'], ['Martinique', 'Aime Cesaire']]",concept:automobilemakerdealersincity,4,False
['Buick' 'San Diego'],6,"[['Knicks', 'Isiah Thomas'], ['Microsoft Visio', 'Microsoft'], ['Clinton', 'Former President George Bush'], ['Seattle', 'Honda'], ['Nashville', 'Bill Purcell'], ['Dodge', 'USA'], ['Honda', 'Seattle']]",concept:automobilemakerdealersincity,6,True
['Nissan' 'Midland'],6,"[['Thunderbird', 'Ford'], ['Nissan', 'USA'], ['Houston', 'Chevrolet'], ['Bill Clinton', 'Clinton'], ['Baltimore', 'Sheila Dixon'], ['Seattle Seahawks 21 10', 'Jim Mora'], ['Chevrolet', 'Houston']]",concept:automobilemakerdealersincity,6,True
['Jaguar' 'Birmingham'],3,"[['Orlando', 'Acura'], ['Brewers', 'Ryan Braun'], ['Chevrolet', 'Canada'], ['Acura', 'Orlando'], ['Colin Powell', 'Mccain'], ['D C', 'Republican'], ['Country Squire', 'Ford']]",concept:automobilemakerdealersincity,3,True
['Kia' 'Plano'],5,"[['Saab', 'UK'], ['Zimbabwe', 'Mugabe'], ['Bush', 'Former President George Bush'], ['Aiea', 'Acura'], ['Arkansas Razorbacks', 'Bobby Petrino'], ['Acura', 'Aiea'], ['Caprice', 'Chevrolet']]",concept:automobilemakerdealersincity,1,False
['Kia' 'Lubbock'],6,"[['Toyota Camry', 'Toyota'], ['Oak Lawn', 'Acura'], ['Duke University', 'David Cutcliffe'], ['Palin', 'Sen Mccain'], ['Indian', 'V P Singh'], ['Cadillac', 'USA'], ['Acura', 'Oak Lawn']]",concept:automobilemakerdealersincity,0,False
['Acura' 'Westmont'],3,"[['Heat', 'Dwayne Wade'], ['Connecticut', 'Republican'], ['Peoria', 'Honda'], ['Honda', 'Peoria'], ['Macromedia Dream Weaver', 'Microsoft'], ['Howard Dean', 'Clinton'], ['Audi', 'Canada']]",concept:automobilemakerdealersincity,3,True
['Acura' 'South Portland'],6,"[['New York Giants', 'Barry Zito'], ['Quicktime', 'Apple'], ['Arizona', 'Morris K Udall'], ['Infiniti', 'Canada'], ['Mission', 'Nissan'], ['Clinton', 'Gloria Steinem'], ['Nissan', 'Mission']]",concept:automobilemakerdealersincity,6,True
['Nissan' 'Houston'],5,"[['Seattle', 'Chevrolet'], ['Adobe Photoshop', 'Microsoft'], ['Tampa Bay Bucs', 'Raheem Morris'], ['United Arab Emirates', 'Mohammed Bin Rashid Al Maktoum'], ['Gore', 'President Jimmy Carter'], ['Chevrolet', 'Seattle'], ['Lexus', 'UK']]",concept:automobilemakerdealersincity,5,True
['Honda' 'Peoria'],3,"[['Suzuki', 'Canada'], ['Shaker Heights', 'Arthur'], ['Chicago South', 'Toyota'], ['Toyota', 'Chicago South'], ['Toyota Camry', 'Toyota'], ['Nominee Barack Obama', 'Mccain'], ['Texas A M', 'R C Slocum']]",concept:automobilemakerdealersincity,0,False
['Honda' 'Phoenix'],2,"[['Honda', 'Canada'], ['Houston', 'Toyota'], ['Toyota', 'Houston'], ['Toyota Corolla', 'Toyota'], ['Bills', 'Perry Fewell'], ['Clinton', 'Michael Moore'], ['Mexico', 'Lorena Ochoa']]",concept:automobilemakerdealersincity,2,True
['Honda' 'Philadelphia'],1,"[['Harvard School Of Dental Medicine', 'Tommy Amaker'], ['Nissan', 'Houston'], ['Wesley Clark', 'Clinton'], ['Houston', 'Nissan'], ['Itunes', 'Microsoft'], ['North Dakota', 'Republican'], ['Honda', 'USA']]",concept:automobilemakerdealersincity,1,True
['Kia' 'Pasadena'],2,"[['Fresno', 'Ashley Swearengin'], ['Gore', 'Former President Clinton'], ['Dodge', 'Seattle'], ['Seattle', 'Dodge'], ['Iis', 'Microsoft'], ['Buick', 'Canada'], ['Atlanta Braves', 'Jason Heyward']]",concept:automobilemakerdealersincity,2,True
['Kia' 'Lubbock'],4,"[['Charles Schumer', 'Clinton'], ['Xbox 360', 'Microsoft'], ['Illinois', 'Barack Obama'], ['Porsche', 'Canada'], ['Honda', 'Orlando'], ['Orlando', 'Honda'], ['New York Mets', 'Lastings Milledge']]",concept:automobilemakerdealersincity,1,False
['Acura' 'Seattle'],2,"[['Word', 'Microsoft'], ['Bush', 'President Jimmy Carter'], ['Honda', 'Jacksonville'], ['Washington State', 'Mike Price'], ['Toyota', 'Malaysia'], ['New Jersey', 'Woodrow Wilson'], ['Jacksonville', 'Honda']]",concept:automobilemakerdealersincity,2,True
['Acura' 'Newcastle'],0,"[['Toyota', 'Seattle'], ['Boston Bruins', 'Claude Julien'], ['Seattle', 'Toyota'], ['Nissan Murano', 'Nissan'], ['Clinton', 'President Bush'], ['Jalisco', 'Goffredo Marcaccini'], ['Volvo', 'USA']]",concept:automobilemakerdealersincity,0,True
['Buick' 'San Diego'],1,"[['Duke University', 'David Cutcliffe'], ['Acura', 'Colorado Springs Colorado'], ['Colorado Springs Colorado', 'Acura'], ['Toyota Avalon', 'Toyota'], ['Lexus', 'UK'], ['Illinois', 'Representative'], ['Senator John Mccain', 'Governor Sarah Palin']]",concept:automobilemakerdealersincity,3,False
['Acura' 'Newcastle'],2,"[['Ucla', 'Karl Dorrell'], ['Acrobat Reader', 'Microsoft'], ['Chevrolet', 'Dallas'], ['Mitsubishi', 'America'], ['Clinton', 'President Elect Barack Obama'], ['Ohio', 'Arthur'], ['Dallas', 'Chevrolet']]",concept:automobilemakerdealersincity,2,True
['Acura' 'Mississippi'],4,"[['Vw', 'UK'], ['Mccain', 'Governor Sarah Palin'], ['Honda Fit', 'Honda'], ['Tucson', 'Toyota'], ['Toyota', 'Tucson'], ['Seattle Mariners', 'Eric Milton'], ['Zambia', 'Kenneth Kaunda']]",concept:automobilemakerdealersincity,4,True
['Acura' 'Los Angeles California'],4,"[['New England Patriots', 'Jim Haslett'], ['Amarillo', 'Nissan'], ['Clinton', 'Richard Nixon'], ['Illinois', 'Senator'], ['Nissan', 'Amarillo'], ['Dodge', 'Canada'], ['Word', 'Microsoft']]",concept:automobilemakerdealersincity,4,True
['Honda' 'Philadelphia'],3,"[['Volvo', 'Canada'], ['West Virginia', 'Republican'], ['Colts', 'Jim Caldwell'], ['Nissan', 'Plano'], ['Democratic Presidential Nominee Barack Obama', 'Mccain'], ['Mustang', 'Ford'], ['Plano', 'Nissan']]",concept:automobilemakerdealersincity,0,False
['Acura' 'Oak Lawn'],5,"[['Brownsville', 'Nissan'], ['Office Excel', 'Microsoft'], ['California', 'Arnold Schwarzenegger'], ['Volkswagen', 'UK'], ['John Mccain', 'Gore'], ['Nissan', 'Brownsville'], ['Utah Jazz', 'Jerry Sloan']]",concept:automobilemakerdealersincity,2,False
['Buick' 'San Diego'],3,"[['Concord', 'Rose'], ['Dodge', 'USA'], ['Clinton', 'Bush'], ['Acura', 'Weber'], ['Miami Dolphins', 'Cam Cameron'], ['Microsoft Windows Server 2', 'Microsoft'], ['Weber', 'Acura']]",concept:automobilemakerdealersincity,2,False
['Toyota' 'Houston'],1,"[['Wake Forest University', 'Skip Prosser'], ['Nissan', 'Abilene'], ['Clinton', 'Fred Thompson'], ['Honda Civic', 'Honda'], ['Cadillac', 'Canada'], ['Abilene', 'Nissan'], ['Indiana', 'Republican']]",concept:automobilemakerdealersincity,1,True
