stem,answer,choice,prefix,prediction,accuracy
['bankruptcy' 'money'],3,"[['discrepancy', 'account'], ['empathy', 'feeling'], ['plan', 'organization'], ['apathy', 'caring'], ['homely', 'household']]",2,3,True
['traffic' 'street'],4,"[['ship', 'gangplank'], ['crop', 'harvest'], ['car', 'garage'], ['pedestrians', 'feet'], ['water', 'riverbed']]",2,4,True
['throng' 'people'],2,"[['game', 'players'], ['picnic', 'woods'], ['swarm', 'insects'], ['cat', 'kittens'], ['vase', 'flowers']]",2,4,False
['embroidery' 'cloth'],1,"[['bracelet', 'jewelry'], ['mural', 'wall'], ['tattoo', 'design'], ['paint', 'color'], ['flower', 'vase']]",2,3,False
['incorrigible' 'reformed'],4,"[['unnerving', 'irritated'], ['innocuous', 'harmed'], ['irrelevant', 'verified'], ['insolvent', 'dissolved'], ['indelible', 'erased']]",2,4,True
['food' 'hunger'],0,"[['love', 'loneliness'], ['ginseng', 'energy'], ['antiseptic', 'wound'], ['anodyne', 'pain'], ['no', 'choice']]",2,1,False
['word' 'language'],2,"[['paint', 'portrait'], ['poetry', 'rhythm'], ['note', 'music'], ['tale', 'story'], ['week', 'year']]",2,1,False
['purgation' 'impurities'],3,"[['catharsis', 'epiphanies'], ['sterilization', 'ailments'], ['salvation', 'prayers'], ['disinfection', 'bacteria'], ['inattention', 'details']]",2,0,False
['wedding' 'marriage'],1,"[['birthday', 'cake'], ['coronation', 'reign'], ['graduation', 'diploma'], ['promotion', 'job'], ['decoration', 'bravery']]",2,0,False
['puppeteer' 'marionette'],2,"[['teacher', 'textbook'], ['ballerina', 'leotard'], ['hypnotist', 'subject'], ['lawyer', 'criminal'], ['manager', 'baseball']]",2,1,False
['glaze' 'pottery'],2,"[['scuff', 'furniture'], ['donate', 'tree'], ['ice', 'cake'], ['injure', 'gun'], ['chortle', 'laugh']]",2,4,False
['pastiche' 'writing'],0,"[['collage', 'art'], ['melody', 'music'], ['bandage', 'medicine'], ['school', 'philosophy'], ['sequel', 'film']]",2,0,True
['carpenter' 'woodwork'],3,"[['guitarist', 'pick'], ['cook', 'heat'], ['sculptor', 'studio'], ['weaver', 'cloth'], ['potter', 'shape']]",2,4,False
['flowers' 'florist'],0,"[['rings', 'jeweler'], ['pharmacy', 'pharmacist'], ['roses', 'arrangement'], ['wedding', 'caterer'], ['stethoscope', 'doctor']]",2,3,False
