stem,answer,choice,prefix,prediction,accuracy
['tall' 'taller'],1,"[['machine', 'machines'], ['tight', 'tighter'], ['bright', 'heavy'], ['faster', 'smarter']]",gram3-comparative,2,False
['weak' 'weaker'],2,"[['road', 'roads'], ['new', 'cold'], ['wide', 'wider'], ['faster', 'bigger']]",gram3-comparative,1,False
['wide' 'wider'],0,"[['young', 'younger'], ['newer', 'colder'], ['lucky', 'luckiest'], ['big', 'safe']]",gram3-comparative,3,False
['smart' 'smarter'],3,"[['tasty', 'tastiest'], ['heavier', 'longer'], ['fast', 'wide'], ['strong', 'stronger']]",gram3-comparative,3,True
['long' 'longer'],1,"[['swimming', 'swam'], ['loud', 'louder'], ['greater', 'cheaper'], ['old', 'sharp']]",gram3-comparative,3,False
['deep' 'deeper'],0,"[['easy', 'easier'], ['finger', 'fingers'], ['younger', 'tougher'], ['cool', 'simple']]",gram3-comparative,0,True
['slow' 'slower'],0,"[['small', 'smaller'], ['lower', 'louder'], ['swim', 'swims'], ['new', 'cold']]",gram3-comparative,0,True
['old' 'older'],2,"[['newer', 'hotter'], ['likely', 'unlikely'], ['quick', 'quicker'], ['fast', 'smart']]",gram3-comparative,3,False
['small' 'smaller'],0,"[['smart', 'smarter'], ['small', 'smallest'], ['safer', 'easier'], ['old', 'slow']]",gram3-comparative,1,False
['great' 'greater'],1,"[['weak', 'small'], ['hard', 'harder'], ['slow', 'slowly'], ['shorter', 'bigger']]",gram3-comparative,1,True
['quick' 'quicker'],0,"[['safe', 'safer'], ['cool', 'warm'], ['Netherlands', 'Dutch'], ['worse', 'tighter']]",gram3-comparative,0,True
['hard' 'harder'],0,"[['heavy', 'heavier'], ['China', 'Chinese'], ['stronger', 'tighter'], ['tall', 'simple']]",gram3-comparative,0,True
['new' 'newer'],1,"[['larger', 'hotter'], ['old', 'older'], ['strong', 'safe'], ['furious', 'furiously']]",gram3-comparative,1,True
['cheap' 'cheaper'],2,"[['weak', 'young'], ['safer', 'smaller'], ['cold', 'colder'], ['Cambodia', 'Cambodian']]",gram3-comparative,1,False
['easy' 'easier'],3,"[['shorter', 'tighter'], ['Spain', 'Spanish'], ['bad', 'small'], ['fast', 'faster']]",gram3-comparative,3,True
['warm' 'warmer'],1,"[['large', 'great'], ['weak', 'weaker'], ['higher', 'larger'], ['pineapple', 'pineapples']]",gram3-comparative,2,False
['big' 'bigger'],0,"[['bright', 'brighter'], ['stronger', 'smarter'], ['slowing', 'slowed'], ['bad', 'sharp']]",gram3-comparative,3,False
['young' 'younger'],1,"[['stronger', 'smaller'], ['bad', 'worse'], ['weak', 'easy'], ['wide', 'widest']]",gram3-comparative,0,False
['fast' 'faster'],3,"[['lower', 'larger'], ['lion', 'lions'], ['bright', 'simple'], ['good', 'better']]",gram3-comparative,3,True
['tough' 'tougher'],0,"[['warm', 'warmer'], ['younger', 'harder'], ['Sweden', 'Swedish'], ['bad', 'cold']]",gram3-comparative,1,False
['consistent' 'inconsistent'],0,"[['convincing', 'unconvincing'], ['likely', 'acceptable'], ['swift', 'swiftly'], ['unreasonable', 'irresponsible']]",gram2-opposite,1,False
['efficient' 'inefficient'],0,"[['ethical', 'unethical'], ['swift', 'swiftly'], ['unlikely', 'inconsistent'], ['productive', 'rational']]",gram2-opposite,3,False
['convincing' 'unconvincing'],1,"[['free', 'freely'], ['convenient', 'inconvenient'], ['unlikely', 'inconsistent'], ['possible', 'efficient']]",gram2-opposite,0,False
['possible' 'impossible'],0,"[['possibly', 'impossibly'], ['unfortunate', 'unpleasant'], ['pineapple', 'pineapples'], ['certain', 'responsible']]",gram2-opposite,1,False
['rational' 'irrational'],1,"[['impossible', 'unethical'], ['reasonable', 'unreasonable'], ['productive', 'ethical'], ['dream', 'dreams']]",gram2-opposite,1,True
['sure' 'unsure'],2,"[['uninformed', 'unconvincing'], ['informed', 'impressive'], ['tasteful', 'distasteful'], ['monkey', 'monkeys']]",gram2-opposite,1,False
['decided' 'undecided'],2,"[['increasing', 'increased'], ['convenient', 'responsible'], ['efficient', 'inefficient'], ['unsure', 'unconvincing']]",gram2-opposite,1,False
['likely' 'unlikely'],3,"[['sure', 'consistent'], ['unproductive', 'unconvincing'], ['enhance', 'enhances'], ['logical', 'illogical']]",gram2-opposite,0,False
['possibly' 'impossibly'],1,"[['comfortable', 'rational'], ['productive', 'unproductive'], ['Spain', 'Spanish'], ['unreasonable', 'irrational']]",gram2-opposite,3,False
['fortunate' 'unfortunate'],1,"[['impossible', 'unaware'], ['honest', 'dishonest'], ['comfortable', 'known'], ['invent', 'inventing']]",gram2-opposite,2,False
['acceptable' 'unacceptable'],1,"[['tasteful', 'competitive'], ['aware', 'unaware'], ['rare', 'rarely'], ['unlikely', 'inconvenient']]",gram2-opposite,1,True
['competitive' 'uncompetitive'],2,"[['Italy', 'Italian'], ['possible', 'acceptable'], ['consistent', 'inconsistent'], ['unlikely', 'distasteful']]",gram2-opposite,2,True
['aware' 'unaware'],3,"[['reasonable', 'competitive'], ['unclear', 'inconvenient'], ['young', 'youngest'], ['certain', 'uncertain']]",gram2-opposite,3,True
['known' 'unknown'],0,"[['likely', 'unlikely'], ['uncompetitive', 'unpleasant'], ['certain', 'fortunate'], ['swim', 'swims']]",gram2-opposite,0,True
['pleasant' 'unpleasant'],3,"[['bright', 'brighter'], ['reasonable', 'aware'], ['unfortunate', 'irrational'], ['possible', 'impossible']]",gram2-opposite,3,True
['reasonable' 'unreasonable'],3,"[['dishonest', 'unknown'], ['convincing', 'ethical'], ['color', 'colors'], ['responsible', 'irresponsible']]",gram2-opposite,1,False
['informative' 'uninformative'],3,"[['pleasant', 'clear'], ['see', 'sees'], ['dishonest', 'irresponsible'], ['informed', 'uninformed']]",gram2-opposite,3,True
['productive' 'unproductive'],0,"[['rational', 'irrational'], ['uncompetitive', 'unknown'], ['reasonable', 'impressive'], ['slow', 'slows']]",gram2-opposite,2,False
['tasteful' 'distasteful'],3,"[['unfortunate', 'unconvincing'], ['work', 'works'], ['convincing', 'known'], ['acceptable', 'unacceptable']]",gram2-opposite,3,True
['clear' 'unclear'],3,"[['unlikely', 'unethical'], ['bottle', 'bottles'], ['informed', 'rational'], ['comfortable', 'uncomfortable']]",gram2-opposite,2,False
['logical' 'illogical'],1,"[['dishonest', 'unethical'], ['pleasant', 'unpleasant'], ['Spain', 'Spanish'], ['productive', 'responsible']]",gram2-opposite,3,False
['certain' 'uncertain'],0,"[['clear', 'unclear'], ['finger', 'fingers'], ['unreasonable', 'unconvincing'], ['logical', 'consistent']]",gram2-opposite,0,True
['convenient' 'inconvenient'],0,"[['decided', 'undecided'], ['uninformative', 'unpleasant'], ['productive', 'consistent'], ['usual', 'usually']]",gram2-opposite,3,False
['impressive' 'unimpressive'],3,"[['spending', 'spent'], ['convincing', 'competitive'], ['unclear', 'unacceptable'], ['informative', 'uninformative']]",gram2-opposite,2,False
['comfortable' 'uncomfortable'],2,"[['likely', 'acceptable'], ['uninformed', 'unethical'], ['competitive', 'uncompetitive'], ['rat', 'rats']]",gram2-opposite,0,False
['ethical' 'unethical'],1,"[['uncertain', 'unpleasant'], ['fortunate', 'unfortunate'], ['knowing', 'knew'], ['sure', 'pleasant']]",gram2-opposite,0,False
['responsible' 'irresponsible'],2,"[['possibly', 'fortunate'], ['uninformed', 'unaware'], ['sure', 'unsure'], ['decrease', 'decreases']]",gram2-opposite,3,False
['Beirut' 'Lebanon'],3,"[['Nigeria', 'naira'], ['China', 'Gabon'], ['Tegucigalpa', 'Paramaribo'], ['Belgrade', 'Serbia']]",capital-world,1,False
['Manama' 'Bahrain'],2,"[['Algeria', 'dinar'], ['Algeria', 'Kazakhstan'], ['Manila', 'Philippines'], ['Bamako', 'Caracas']]",capital-world,2,True
['Paramaribo' 'Suriname'],2,"[['Bangkok', 'Amman'], ['Poland', 'zloty'], ['Paris', 'France'], ['Malawi', 'Honduras']]",capital-world,2,True
['Libreville' 'Gabon'],3,"[['Russia', 'ruble'], ['Dublin', 'Gaborone'], ['Tunisia', 'Vietnam'], ['Lilongwe', 'Malawi']]",capital-world,2,False
['Zagreb' 'Croatia'],3,"[['Kathmandu', 'Roseau'], ['Latvia', 'lats'], ['Romania', 'Sudan'], ['Abuja', 'Nigeria']]",capital-world,2,False
['Banjul' 'Gambia'],2,"[['Iran', 'rial'], ['Rabat', 'Kampala'], ['Beijing', 'China'], ['Ireland', 'Ghana']]",capital-world,2,True
['Khartoum' 'Sudan'],2,"[['Dublin', 'Riga'], ['Vietnam', 'dong'], ['Kiev', 'Ukraine'], ['Ecuador', 'Tajikistan']]",capital-world,2,True
['Tripoli' 'Libya'],3,"[['Belgium', 'Switzerland'], ['man', 'woman'], ['Madrid', 'Skopje'], ['Tunis', 'Tunisia']]",capital-world,3,True
['Algiers' 'Algeria'],0,"[['Amman', 'Jordan'], ['stepfather', 'stepmother'], ['Podgorica', 'Ottawa'], ['Turkmenistan', 'Morocco']]",capital-world,0,True
['Kingston' 'Jamaica'],3,"[['Tallinn', 'Riga'], ['Canada', 'Honduras'], ['Latvia', 'lats'], ['Libreville', 'Gabon']]",capital-world,1,False
['Montevideo' 'Uruguay'],1,"[['Serbia', 'Denmark'], ['Moscow', 'Russia'], ['Dhaka', 'Bratislava'], ['Japan', 'yen']]",capital-world,1,True
['Doha' 'Qatar'],1,"[['Estonia', 'Switzerland'], ['Dublin', 'Ireland'], ['Brussels', 'Nairobi'], ['man', 'woman']]",capital-world,0,False
['Abuja' 'Nigeria'],2,"[['Bucharest', 'Canberra'], ['Uzbekistan', 'Albania'], ['Accra', 'Ghana'], ['Argentina', 'peso']]",capital-world,2,True
['Managua' 'Nicaragua'],3,"[['Tehran', 'Budapest'], ['Uganda', 'Somalia'], ['stepfather', 'stepmother'], ['Manama', 'Bahrain']]",capital-world,1,False
['Sofia' 'Bulgaria'],3,"[['Iran', 'Slovakia'], ['Dushanbe', 'Canberra'], ['USA', 'dollar'], ['Stockholm', 'Sweden']]",capital-world,3,True
['Harare' 'Zimbabwe'],0,"[['Havana', 'Cuba'], ['Portugal', 'Samoa'], ['brothers', 'sisters'], ['Tehran', 'Damascus']]",capital-world,1,False
['Dublin' 'Ireland'],0,"[['Dushanbe', 'Tajikistan'], ['Mozambique', 'Qatar'], ['Romania', 'leu'], ['Ashgabat', 'Skopje']]",capital-world,2,False
['Lusaka' 'Zambia'],3,"[['Botswana', 'Iraq'], ['Muscat', 'Budapest'], ['nephew', 'niece'], ['Madrid', 'Spain']]",capital-world,3,True
['Muscat' 'Oman'],0,"[['Nairobi', 'Kenya'], ['father', 'mother'], ['Lilongwe', 'Lima'], ['China', 'Spain']]",capital-world,3,False
['Vaduz' 'Liechtenstein'],1,"[['Tegucigalpa', 'Santiago'], ['Valletta', 'Malta'], ['Zimbabwe', 'Bangladesh'], ['policeman', 'policewoman']]",capital-world,2,False
['Antananarivo' 'Madagascar'],0,"[['Apia', 'Samoa'], ['Laos', 'Bhutan'], ['Rome', 'Gaborone'], ['boy', 'girl']]",capital-world,3,False
['Tirana' 'Albania'],0,"[['Tokyo', 'Japan'], ['Tegucigalpa', 'Paris'], ['Macedonia', 'Malta'], ['husband', 'wife']]",capital-world,2,False
['Rabat' 'Morocco'],2,"[['Bucharest', 'Libreville'], ['Canada', 'dollar'], ['Riga', 'Latvia'], ['Afghanistan', 'Nigeria']]",capital-world,3,False
['Chisinau' 'Moldova'],1,"[['brother', 'sister'], ['Conakry', 'Guinea'], ['Nouakchott', 'Georgetown'], ['Uzbekistan', 'Slovenia']]",capital-world,0,False
['Dhaka' 'Bangladesh'],2,"[['Antananarivo', 'Ottawa'], ['brother', 'sister'], ['Doha', 'Qatar'], ['Iran', 'Thailand']]",capital-world,3,False
['Gaborone' 'Botswana'],2,"[['Cairo', 'Bishkek'], ['son', 'daughter'], ['Georgetown', 'Guyana'], ['Georgia', 'Cuba']]",capital-world,3,False
['Amman' 'Jordan'],3,"[['Tegucigalpa', 'Stockholm'], ['Turkmenistan', 'Vietnam'], ['Europe', 'euro'], ['Ankara', 'Turkey']]",capital-world,2,False
['Vilnius' 'Lithuania'],1,"[['France', 'Fiji'], ['Warsaw', 'Poland'], ['Tehran', 'Banjul'], ['Croatia', 'kuna']]",capital-world,1,True
['Tbilisi' 'Georgia'],1,"[['Asmara', 'Minsk'], ['Tegucigalpa', 'Honduras'], ['groom', 'bride'], ['Zambia', 'Vietnam']]",capital-world,3,False
['Maputo' 'Mozambique'],2,"[['he', 'she'], ['Latvia', 'Armenia'], ['Minsk', 'Belarus'], ['Kingston', 'Thimphu']]",capital-world,0,False
['Luanda' 'Angola'],1,"[['Cambodia', 'riel'], ['Lusaka', 'Zambia'], ['Kathmandu', 'Lisbon'], ['Belarus', 'Moldova']]",capital-world,1,True
['Quito' 'Ecuador'],0,"[['Rabat', 'Morocco'], ['policeman', 'policewoman'], ['Liechtenstein', 'Albania'], ['Bangkok', 'Doha']]",capital-world,0,True
['Ashgabat' 'Turkmenistan'],2,"[['nephew', 'niece'], ['Serbia', 'Switzerland'], ['Asmara', 'Eritrea'], ['Athens', 'Kigali']]",capital-world,1,False
['Lima' 'Peru'],3,"[['Belgium', 'Moldova'], ['Islamabad', 'Doha'], ['groom', 'bride'], ['Lisbon', 'Portugal']]",capital-world,3,True
['Vientiane' 'Laos'],3,"[['Egypt', 'Vietnam'], ['Tbilisi', 'Roseau'], ['grandson', 'granddaughter'], ['Vilnius', 'Lithuania']]",capital-world,0,False
['Roseau' 'Dominica'],3,"[['Uzbekistan', 'Tajikistan'], ['Baghdad', 'Vienna'], ['husband', 'wife'], ['Santiago', 'Chile']]",capital-world,2,False
['Minsk' 'Belarus'],1,"[['Ecuador', 'Indonesia'], ['Mogadishu', 'Somalia'], ['Brussels', 'Manila'], ['Europe', 'euro']]",capital-world,3,False
['Ljubljana' 'Slovenia'],3,"[['Zagreb', 'Libreville'], ['India', 'rupee'], ['Malawi', 'Germany'], ['London', 'England']]",capital-world,3,True
['Budapest' 'Hungary'],2,"[['husband', 'wife'], ['Turkey', 'Chile'], ['Bujumbura', 'Burundi'], ['Cairo', 'Minsk']]",capital-world,1,False
['Copenhagen' 'Denmark'],2,"[['Suva', 'Taipei'], ['stepson', 'stepdaughter'], ['Dakar', 'Senegal'], ['Belgium', 'Taiwan']]",capital-world,3,False
['Valletta' 'Malta'],0,"[['Vienna', 'Austria'], ['groom', 'bride'], ['Bahrain', 'Gabon'], ['Muscat', 'Warsaw']]",capital-world,0,True
['Apia' 'Samoa'],3,"[['Bahrain', 'Italy'], ['Monrovia', 'Budapest'], ['Armenia', 'dram'], ['Ashgabat', 'Turkmenistan']]",capital-world,0,False
['Monrovia' 'Liberia'],0,"[['Montevideo', 'Uruguay'], ['Japan', 'yen'], ['Muscat', 'Tashkent'], ['Lithuania', 'Syria']]",capital-world,3,False
['Suva' 'Fiji'],0,"[['Taipei', 'Taiwan'], ['Kabul', 'Warsaw'], ['son', 'daughter'], ['Iran', 'Germany']]",capital-world,3,False
['Kigali' 'Rwanda'],0,"[['Kingston', 'Jamaica'], ['Uzbekistan', 'Poland'], ['Romania', 'leu'], ['Helsinki', 'Havana']]",capital-world,0,True
['Nouakchott' 'Mauritania'],0,"[['Nuuk', 'Greenland'], ['Australia', 'Morocco'], ['Hanoi', 'Warsaw'], ['stepfather', 'stepmother']]",capital-world,1,False
['Podgorica' 'Montenegro'],1,"[['Denmark', 'krone'], ['Quito', 'Ecuador'], ['Helsinki', 'Nicosia'], ['Libya', 'Mali']]",capital-world,3,False
['Belgrade' 'Serbia'],0,"[['Belmopan', 'Belize'], ['Namibia', 'Malta'], ['Madrid', 'Astana'], ['boy', 'girl']]",capital-world,1,False
['Funafuti' 'Tuvalu'],3,"[['Mexico', 'peso'], ['Greenland', 'Madagascar'], ['Nouakchott', 'Windhoek'], ['Gaborone', 'Botswana']]",capital-world,0,False
['Santiago' 'Chile'],1,"[['Baghdad', 'Roseau'], ['Skopje', 'Macedonia'], ['Finland', 'Vietnam'], ['Hungary', 'forint']]",capital-world,2,False
['Jakarta' 'Indonesia'],0,"[['Kabul', 'Afghanistan'], ['Dominica', 'Denmark'], ['policeman', 'policewoman'], ['Niamey', 'Nuuk']]",capital-world,0,True
['Tallinn' 'Estonia'],1,"[['Rwanda', 'Bangladesh'], ['Tashkent', 'Uzbekistan'], ['policeman', 'policewoman'], ['Zagreb', 'Manila']]",capital-world,0,False
['Bratislava' 'Slovakia'],2,"[['boy', 'girl'], ['Uruguay', 'Russia'], ['Brussels', 'Belgium'], ['Bucharest', 'Budapest']]",capital-world,1,False
['Bujumbura' 'Burundi'],3,"[['Conakry', 'Kiev'], ['Macedonia', 'denar'], ['Peru', 'Samoa'], ['Cairo', 'Egypt']]",capital-world,3,True
['Niamey' 'Niger'],1,"[['Funafuti', 'Moscow'], ['Nicosia', 'Cyprus'], ['sons', 'daughters'], ['Norway', 'Bhutan']]",capital-world,3,False
['Accra' 'Ghana'],1,"[['policeman', 'policewoman'], ['Algiers', 'Algeria'], ['Madrid', 'Banjul'], ['Guyana', 'Switzerland']]",capital-world,3,False
['Kiev' 'Ukraine'],2,"[['Luanda', 'Windhoek'], ['policeman', 'policewoman'], ['Kigali', 'Rwanda'], ['Latvia', 'Jordan']]",capital-world,3,False
['Ankara' 'Turkey'],3,"[['Beijing', 'Thimphu'], ['grandson', 'granddaughter'], ['Latvia', 'Italy'], ['Antananarivo', 'Madagascar']]",capital-world,2,False
['Skopje' 'Macedonia'],0,"[['Sofia', 'Bulgaria'], ['Macedonia', 'denar'], ['Algeria', 'Moldova'], ['Helsinki', 'Bratislava']]",capital-world,0,True
['Conakry' 'Guinea'],2,"[['Afghanistan', 'Russia'], ['Cambodia', 'riel'], ['Copenhagen', 'Denmark'], ['Vientiane', 'Riga']]",capital-world,0,False
['Bamako' 'Mali'],0,"[['Bangkok', 'Thailand'], ['Suva', 'Kigali'], ['Japan', 'Eritrea'], ['Europe', 'euro']]",capital-world,0,True
['Dushanbe' 'Tajikistan'],1,"[['Canada', 'Venezuela'], ['Funafuti', 'Tuvalu'], ['he', 'she'], ['Oslo', 'Bishkek']]",capital-world,0,False
['Bucharest' 'Romania'],3,"[['grandpa', 'grandma'], ['Bangkok', 'Lima'], ['Philippines', 'Qatar'], ['Budapest', 'Hungary']]",capital-world,3,True
['Tegucigalpa' 'Honduras'],3,"[['Khartoum', 'Thimphu'], ['Latvia', 'Suriname'], ['Canada', 'dollar'], ['Tehran', 'Iran']]",capital-world,3,True
['Georgetown' 'Guyana'],3,"[['Lusaka', 'Jakarta'], ['Greenland', 'Samoa'], ['father', 'mother'], ['Hanoi', 'Vietnam']]",capital-world,2,False
['Kathmandu' 'Nepal'],3,"[['Antananarivo', 'Abuja'], ['Rwanda', 'Albania'], ['groom', 'bride'], ['Khartoum', 'Sudan']]",capital-world,1,False
['Taipei' 'Taiwan'],1,"[['grandfather', 'grandmother'], ['Tallinn', 'Estonia'], ['Suva', 'Santiago'], ['Uzbekistan', 'Suriname']]",capital-world,0,False
['Lilongwe' 'Malawi'],3,"[['Oslo', 'Canberra'], ['Zambia', 'Liberia'], ['Sweden', 'krona'], ['Lima', 'Peru']]",capital-world,3,True
['Astana' 'Kazakhstan'],1,"[['Hungary', 'Armenia'], ['Athens', 'Greece'], ['Vietnam', 'dong'], ['Funafuti', 'Lisbon']]",capital-world,0,False
['Damascus' 'Syria'],0,"[['Dhaka', 'Bangladesh'], ['his', 'her'], ['Romania', 'Jordan'], ['Helsinki', 'Mogadishu']]",capital-world,2,False
['Thimphu' 'Bhutan'],2,"[['Tegucigalpa', 'Belgrade'], ['Norway', 'Tajikistan'], ['Tirana', 'Albania'], ['prince', 'princess']]",capital-world,3,False
['Nairobi' 'Kenya'],0,"[['Nassau', 'Bahamas'], ['boy', 'girl'], ['Athens', 'Windhoek'], ['Afghanistan', 'Ghana']]",capital-world,3,False
['Nuuk' 'Greenland'],1,"[['Bucharest', 'Nicosia'], ['Oslo', 'Norway'], ['Greece', 'Cyprus'], ['Mexico', 'peso']]",capital-world,1,True
['Warsaw' 'Poland'],3,"[['his', 'her'], ['Beijing', 'Belgrade'], ['Angola', 'Switzerland'], ['Windhoek', 'Namibia']]",capital-world,1,False
['Bishkek' 'Kyrgyzstan'],3,"[['Valletta', 'Apia'], ['Japan', 'Syria'], ['dad', 'mom'], ['Bratislava', 'Slovakia']]",capital-world,1,False
['Asmara' 'Eritrea'],2,"[['Australia', 'Belgium'], ['Korea', 'won'], ['Astana', 'Kazakhstan'], ['Ashgabat', 'Bujumbura']]",capital-world,0,False
['Dakar' 'Senegal'],3,"[['Algeria', 'dinar'], ['Finland', 'Germany'], ['Harare', 'Yerevan'], ['Damascus', 'Syria']]",capital-world,1,False
['Tashkent' 'Uzbekistan'],2,"[['son', 'daughter'], ['Senegal', 'Albania'], ['Tbilisi', 'Georgia'], ['Vaduz', 'Yerevan']]",capital-world,0,False
['Brussels' 'Belgium'],0,"[['Bucharest', 'Romania'], ['king', 'queen'], ['Egypt', 'Russia'], ['Tripoli', 'Doha']]",capital-world,2,False
['Yerevan' 'Armenia'],1,"[['Azerbaijan', 'Denmark'], ['Zagreb', 'Croatia'], ['Dushanbe', 'Tunis'], ['boy', 'girl']]",capital-world,3,False
['Windhoek' 'Namibia'],1,"[['Hungary', 'forint'], ['Yerevan', 'Armenia'], ['Niger', 'Spain'], ['Lusaka', 'Tokyo']]",capital-world,2,False
['Nassau' 'Bahamas'],1,"[['Uruguay', 'Taiwan'], ['Niamey', 'Niger'], ['Nigeria', 'naira'], ['Vaduz', 'Skopje']]",capital-world,0,False
['Kampala' 'Uganda'],2,"[['Denmark', 'Burundi'], ['brothers', 'sisters'], ['Kathmandu', 'Nepal'], ['Khartoum', 'Managua']]",capital-world,1,False
['Nicosia' 'Cyprus'],0,"[['Nouakchott', 'Mauritania'], ['Latvia', 'lats'], ['Podgorica', 'Kampala'], ['Belgium', 'Syria']]",capital-world,3,False
['warm' 'warmest'],1,"[['lowest', 'biggest'], ['weak', 'weakest'], ['increasing', 'increased'], ['large', 'smart']]",gram4-superlative,2,False
['short' 'shortest'],1,"[['highest', 'warmest'], ['slow', 'slowest'], ['low', 'wide'], ['predict', 'predicts']]",gram4-superlative,2,False
['bright' 'brightest'],2,"[['clear', 'unclear'], ['oldest', 'weakest'], ['cold', 'coldest'], ['warm', 'wide']]",gram4-superlative,3,False
['cool' 'coolest'],2,"[['tastiest', 'warmest'], ['saying', 'said'], ['dark', 'darkest'], ['young', 'high']]",gram4-superlative,3,False
['low' 'lowest'],3,"[['swift', 'swiftly'], ['young', 'quick'], ['strangest', 'darkest'], ['lucky', 'luckiest']]",gram4-superlative,1,False
['small' 'smallest'],3,"[['old', 'short'], ['saying', 'said'], ['coolest', 'biggest'], ['smart', 'smartest']]",gram4-superlative,0,False
['smart' 'smartest'],0,"[['strange', 'strangest'], ['sharpest', 'youngest'], ['fast', 'quick'], ['impressive', 'unimpressive']]",gram4-superlative,2,False
['dark' 'darkest'],0,"[['easy', 'easiest'], ['tall', 'weird'], ['strangest', 'worst'], ['swimming', 'swam']]",gram4-superlative,0,True
['simple' 'simplest'],0,"[['short', 'shortest'], ['young', 'easy'], ['selling', 'sold'], ['fastest', 'easiest']]",gram4-superlative,1,False
['fast' 'fastest'],0,"[['good', 'best'], ['warm', 'great'], ['sure', 'unsure'], ['weirdest', 'darkest']]",gram4-superlative,0,True
['hot' 'hottest'],3,"[['strangest', 'sweetest'], ['good', 'simple'], ['France', 'French'], ['large', 'largest']]",gram4-superlative,1,False
['quick' 'quickest'],2,"[['good', 'strange'], ['weirdest', 'weakest'], ['sharp', 'sharpest'], ['comfortable', 'uncomfortable']]",gram4-superlative,0,False
['cold' 'coldest'],2,"[['smartest', 'highest'], ['tasteful', 'distasteful'], ['cool', 'coolest'], ['sharp', 'strange']]",gram4-superlative,2,True
['high' 'highest'],3,"[['big', 'smart'], ['rare', 'rarely'], ['simplest', 'weakest'], ['hot', 'hottest']]",gram4-superlative,3,True
['strange' 'strangest'],0,"[['strong', 'strongest'], ['large', 'tasty'], ['playing', 'played'], ['widest', 'quickest']]",gram4-superlative,1,False
['long' 'longest'],1,"[['bad', 'easy'], ['low', 'lowest'], ['widest', 'warmest'], ['rapid', 'rapidly']]",gram4-superlative,1,True
['tasty' 'tastiest'],3,"[['dollar', 'dollars'], ['long', 'hot'], ['strangest', 'weakest'], ['warm', 'warmest']]",gram4-superlative,1,False
['slow' 'slowest'],0,"[['small', 'smallest'], ['large', 'sweet'], ['weirdest', 'warmest'], ['elephant', 'elephants']]",gram4-superlative,0,True
['old' 'oldest'],3,"[['bright', 'short'], ['sharpest', 'largest'], ['pig', 'pigs'], ['quick', 'quickest']]",gram4-superlative,0,False
['young' 'youngest'],0,"[['bad', 'worst'], ['mouse', 'mice'], ['oldest', 'quickest'], ['sharp', 'tasty']]",gram4-superlative,2,False
['tall' 'tallest'],3,"[['sit', 'sits'], ['fastest', 'quickest'], ['fast', 'strange'], ['tasty', 'tastiest']]",gram4-superlative,1,False
['weak' 'weakest'],1,"[['simplest', 'sweetest'], ['weird', 'weirdest'], ['warm', 'wide'], ['rapid', 'rapidly']]",gram4-superlative,3,False
['great' 'greatest'],3,"[['possible', 'impossible'], ['cool', 'simple'], ['hottest', 'longest'], ['high', 'highest']]",gram4-superlative,3,True
['bad' 'worst'],3,"[['tall', 'hot'], ['widest', 'strongest'], ['sharp', 'sharper'], ['big', 'biggest']]",gram4-superlative,3,True
['wide' 'widest'],0,"[['young', 'youngest'], ['cheap', 'cheaper'], ['bright', 'high'], ['coldest', 'sweetest']]",gram4-superlative,2,False
