stem,answer,choice,prefix,prediction,accuracy
['diversion' 'boredom'],0,"[['assurance', 'uncertainty'], ['enmity', 'hatred'], ['secrecy', 'curiosity'], ['reward', 'deed'], ['sluggishness', 'fatigue']]",0,0,True
['precarious' 'stability'],4,"[['mean', 'gauge'], ['huge', 'weight'], ['exact', 'measure'], ['exotic', 'accord'], ['anomalous', 'model']]",0,4,True
['arable' 'cultivation'],4,"[['exploited', 'protection'], ['healthy', 'medication'], ['insular', 'discovery'], ['productive', 'surplus'], ['navigable', 'sailing']]",0,3,False
['courier' 'message'],2,"[['soldier', 'battle'], ['student', 'knowledge'], ['prophet', 'revelation'], ['judge', 'law'], ['athlete', 'prowess']]",0,2,True
['arid' 'dry'],0,"[['glacial', 'cold'], ['coastal', 'tidal'], ['damp', 'muddy'], ['snowbound', 'polar'], ['shallow', 'deep']]",0,4,False
['waiter' 'diner'],1,"[['ballerina', 'dancer'], ['clerk', 'customer'], ['nurse', 'orderly'], ['juror', 'judge'], ['captain', 'teammate']]",0,1,True
['encourage' 'coerce'],1,"[['implement', 'accomplish'], ['suggest', 'command'], ['hinder', 'facilitate'], ['filter', 'separate'], ['oppose', 'disagree']]",0,4,False
['journal' 'article'],3,"[['dance', 'ballet'], ['magazine', 'cover'], ['set', 'scenery'], ['anthology', 'poem'], ['concert', 'orchestra']]",0,3,True
['patent' 'obvious'],2,"[['contrite', 'happy'], ['curt', 'expansive'], ['voracious', 'hungry'], ['dissonant', 'emotive'], ['ephemeral', 'exorbitant']]",0,3,False
['shear' 'wool'],0,"[['reap', 'wheat'], ['whittle', 'wood'], ['sweep', 'broom'], ['prune', 'tree'], ['rake', 'leaves']]",0,4,False
['ticket' 'admission'],1,"[['letter', 'salutation'], ['coupon', 'discount'], ['receipt', 'payment'], ['license', 'travel'], ['application', 'interview']]",0,4,False
['perceptive' 'discern'],2,"[['determined', 'hesitate'], ['authoritarian', 'heed'], ['persistent', 'persevere'], ['abandoned', 'neglect'], ['restrained', 'rebel']]",0,2,True
['ostrich' 'bird'],0,"[['lion', 'cat'], ['goose', 'flock'], ['ewe', 'sheep'], ['cub', 'bear'], ['primate', 'monkey']]",0,0,True
['lens' 'glass'],2,"[['well', 'water'], ['saw', 'wood'], ['sweater', 'wool'], ['fuel', 'fire'], ['ink', 'paper']]",0,2,True
['freight' 'truck'],4,"[['goods', 'warehouse'], ['customers', 'store'], ['stevedores', 'ship'], ['engine', 'train'], ['passengers', 'bus']]",0,3,False
['consider' 'contemplate'],3,"[['smile', 'greet'], ['write', 'compose'], ['complain', 'bicker'], ['examine', 'scrutinize'], ['ignore', 'notice']]",0,3,True
['procrastinate' 'action'],1,"[['reverse', 'direction'], ['postpone', 'event'], ['assign', 'choice'], ['endure', 'patience'], ['embezzle', 'fraud']]",0,0,False
['fickle' 'inconsistency'],3,"[['cloudy', 'warmth'], ['innate', 'capability'], ['worthy', 'heroism'], ['placid', 'calmness'], ['solid', 'order']]",0,1,False
['thicket' 'shrubs'],0,"[['grove', 'trees'], ['orchard', 'apples'], ['pasture', 'cows'], ['reef', 'waves'], ['crop', 'plants']]",0,1,False
['copyright' 'book'],2,"[['franchise', 'license'], ['lease', 'owner'], ['patent', 'design'], ['trademark', 'registration'], ['brand', 'manufacturer']]",0,2,True
['repeal' 'law'],0,"[['withdraw', 'offer'], ['amend', 'agreement'], ['reconcile', 'amends'], ['demote', 'employee'], ['renovate', 'house']]",0,4,False
['abbreviation' 'word'],4,"[['laminate', 'layer'], ['inhibit', 'idea'], ['expedite', 'mail'], ['invoke', 'deity'], ['abridge', 'book']]",0,1,False
['lubricant' 'slide'],1,"[['battery', 'discharge'], ['glue', 'adhere'], ['stain', 'cleanse'], ['poison', 'ingest'], ['water', 'drink']]",0,3,False
['flake' 'snow'],1,"[['storm', 'hail'], ['drop', 'rain'], ['field', 'wheat'], ['stack', 'hay'], ['cloud', 'sky']]",0,4,False
['emollient' 'soften'],0,"[['oil', 'lubricate'], ['disinfectant', 'contaminate'], ['concrete', 'harden'], ['storm', 'thunder'], ['steam', 'evaporate']]",0,0,True
['congeal' 'solid'],3,"[['heat', 'fire'], ['breathe', 'air'], ['immunize', 'disease'], ['melt', 'liquid'], ['push', 'resistance']]",0,3,True
['dodo' 'bird'],1,"[['horse', 'mule'], ['dinosaur', 'reptile'], ['venom', 'snake'], ['rooster', 'hen'], ['dog', 'puppy']]",0,2,False
['proficiency' 'expert'],2,"[['recognition', 'winner'], ['victory', 'athlete'], ['passion', 'enthusiast'], ['appointment', 'official'], ['medicine', 'doctor']]",0,1,False
['insubordination' 'punishment'],3,"[['evening', 'night'], ['earthquake', 'tornado'], ['candor', 'falsehood'], ['heroism', 'praise'], ['fine', 'penalty']]",0,1,False
['potentate' 'power'],1,"[['broadcaster', 'news'], ['virtuoso', 'skill'], ['protege', 'sponsorship'], ['maverick', 'group'], ['colleague', 'camaraderie']]",0,4,False
['bird' 'avian'],3,"[['plant', 'tropical'], ['meat', 'carnivorous'], ['snake', 'slippery'], ['dog', 'canine'], ['lung', 'amphibian']]",0,4,False
['mendicant' 'beg'],1,"[['sycophant', 'demean'], ['braggart', 'boast'], ['parasite', 'contribute'], ['hero', 'worship'], ['dissembler', 'believe']]",0,1,True
['orator' 'speech'],3,"[['protagonist', 'story'], ['chronicler', 'events'], ['playwright', 'stage'], ['comedian', 'jokes'], ['vocalist', 'voice']]",0,2,False
['canal' 'waterway'],4,"[['skyline', 'city'], ['bank', 'stream'], ['hub', 'wheel'], ['dam', 'river'], ['reservoir', 'lake']]",0,0,False
['verification' 'confirm'],2,"[['synopsis', 'avoid'], ['application', 'file'], ['obscenity', 'censor'], ['conciliation', 'appease'], ['reiteration', 'say']]",0,0,False
['omnipotent' 'power'],1,"[['impudent', 'control'], ['daring', 'audacity'], ['parochial', 'scope'], ['objective', 'rage'], ['beguiling', 'disgust']]",0,2,False
['paleontologist' 'tyrannosaurus'],0,"[['botanist', 'capsicum'], ['professor', 'student'], ['agriculturist', 'dairy'], ['priest', 'religion'], ['no', 'choice']]",0,3,False
['atrophy' 'withered'],0,"[['contamination', 'impure'], ['putrefaction', 'preserved'], ['replication', 'completed'], ['inflation', 'reduced'], ['destruction', 'violent']]",0,2,False
['fission' 'energy'],4,"[['reaction', 'response'], ['distortion', 'image'], ['nutrient', 'growth'], ['evaporation', 'liquid'], ['combustion', 'heat']]",0,1,False
['parsimony' 'philanthropy'],1,"[['carnal', 'active'], ['prejudice', 'tolerance'], ['generosity', 'kindness'], ['rivalry', 'noise'], ['liveliness', 'patience']]",0,2,False
['criticize' 'censorious'],3,"[['explain', 'enigmatic'], ['discard', 'useless'], ['exude', 'flamboyant'], ['concur', 'sycophantic'], ['tremble', 'jocular']]",0,0,False
['evaporate' 'vapor'],0,"[['petrify', 'stone'], ['centrifuge', 'liquid'], ['saturate', 'fluid'], ['corrode', 'acid'], ['incinerate', 'fire']]",0,3,False
['hostile' 'bellicose'],1,"[['indifferent', 'averse'], ['stubborn', 'obdurate'], ['morose', 'slothful'], ['unequivocal', 'skeptical'], ['angry', 'passive']]",0,3,False
['propagandize' 'principles'],4,"[['plagiarize', 'writing'], ['indemnify', 'damages'], ['indoctrinate', 'institutions'], ['pacify', 'aggression'], ['proselytize', 'religion']]",0,1,False
['inquisitorial' 'curiosity'],2,"[['morose', 'behavior'], ['injurious', 'prying'], ['ingenuous', 'innocence'], ['pernicious', 'damage'], ['laconic', 'speech']]",0,2,True
['eagle' 'bird'],3,"[['halibut', 'salmon'], ['beak', 'feather'], ['deer', 'fawn'], ['beagle', 'dog'], ['egg', 'chick']]",0,4,False
['prudent' 'indiscretion'],0,"[['frugal', 'wastefulness'], ['proud', 'accomplishment'], ['generous', 'wealth'], ['disqualified', 'competition'], ['disgruntled', 'cynicism']]",0,4,False
['perfidious' 'treachery'],1,"[['philanthropic', 'destitution'], ['servile', 'submissiveness'], ['truculent', 'temperament'], ['bereft', 'consolation'], ['resplendent', 'drabness']]",0,2,False
['bus' 'passengers'],2,"[['train', 'caboose'], ['car', 'tires'], ['freighter', 'cargo'], ['plane', 'pilot'], ['yacht', 'owner']]",0,2,True
['alligator' 'reptile'],1,"[['fish', 'school'], ['lion', 'cat'], ['wolf', 'sheep'], ['cub', 'bear'], ['dog', 'bone']]",0,1,True
['reprehensible' 'condemn'],3,"[['torpid', 'rule'], ['innocent', 'judge'], ['depraved', 'admire'], ['estimable', 'praise'], ['worthy', 'parody']]",0,3,True
['humidifier' 'moisture'],3,"[['iron', 'wrinkle'], ['candle', 'wax'], ['tub', 'liquid'], ['furnace', 'heat'], ['chimney', 'smoke']]",0,2,False
['eminence' 'infamy'],3,"[['power', 'fame'], ['east', 'west'], ['indifference', 'nonchalance'], ['pride', 'shame'], ['royalty', 'nobility']]",0,2,False
['oxygen' 'gas'],2,"[['cobra', 'venom'], ['doctor', 'hospital'], ['aluminum', 'metal'], ['gymnasium', 'track'], ['airplane', 'cloud']]",0,3,False
['iron' 'metal'],3,"[['hydrogen', 'water'], ['rock', 'quarry'], ['wheel', 'bicycle'], ['emerald', 'gem'], ['coral', 'ocean']]",0,3,True
['indolent' 'assiduous'],2,"[['normal', 'mean'], ['powerful', 'omnipotent'], ['abstemious', 'overindulgent'], ['rife', 'vogue'], ['beneficial', 'strong']]",0,0,False
['condolence' 'mourner'],3,"[['secret', 'stranger'], ['loan', 'borrower'], ['rescue', 'knight'], ['congratulation', 'victor'], ['record', 'athlete']]",0,4,False
['beauty' 'aesthete'],0,"[['pleasure', 'hedonist'], ['emotion', 'demagogue'], ['opinion', 'sympathizer'], ['seance', 'medium'], ['luxury', 'ascetic']]",0,0,True
