stem,answer,choice,prefix,prediction,accuracy
['aristotle' 'philosopher'],2,"[['euler', 'edison'], ['euler', 'caesar'], ['haydn', 'composer'], ['seal', 'pup']]",./cache/BATS_3.0/3_Encyclopedic_semantics/E05 [name - occupation].txt,3,False
['caesar' 'emperor'],3,"[['andersen', 'plato'], ['lion', 'den'], ['mencius', 'descartes'], ['mozart', 'composer']]",./cache/BATS_3.0/3_Encyclopedic_semantics/E05 [name - occupation].txt,3,True
['maxwell' 'physicist'],0,"[['kant', 'philosopher'], ['pascal', 'dante'], ['beirut', 'lebanon'], ['mozart', 'truman']]",./cache/BATS_3.0/3_Encyclopedic_semantics/E05 [name - occupation].txt,3,False
['marx' 'philosopher'],0,"[['tolstoi', 'novelist'], ['andersen', 'raphael'], ['tbilisi', 'georgia'], ['goethe', 'descartes']]",./cache/BATS_3.0/3_Encyclopedic_semantics/E05 [name - occupation].txt,3,False
['balzac' 'novelist'],3,"[['deer', 'fawn'], ['depp', 'hegel'], ['euler', 'dante'], ['einstein', 'physicist']]",./cache/BATS_3.0/3_Encyclopedic_semantics/E05 [name - occupation].txt,3,True
['picasso' 'painter'],1,"[['father', 'mother'], ['rousseau', 'writer'], ['maxwell', 'einstein'], ['andersen', 'caesar']]",./cache/BATS_3.0/3_Encyclopedic_semantics/E05 [name - occupation].txt,3,False
['euler' 'mathematician'],1,"[['stalin', 'napoleon'], ['einstein', 'physicist'], ['muskrat', 'kit'], ['maxwell', 'spinoza']]",./cache/BATS_3.0/3_Encyclopedic_semantics/E05 [name - occupation].txt,3,False
['columbus' 'explorer'],3,"[['depp', 'balzac'], ['kant', 'beethoven'], ['dostoyevsky', 'russian'], ['andersen', 'writer']]",./cache/BATS_3.0/3_Encyclopedic_semantics/E05 [name - occupation].txt,3,True
['dante' 'poet'],3,"[['shakespeare', 'spinoza'], ['andersen', 'hume'], ['palestine', 'arabic'], ['stalin', 'dictator']]",./cache/BATS_3.0/3_Encyclopedic_semantics/E05 [name - occupation].txt,3,True
['regional' 'regionally'],0,"[['decided', 'decidedly'], ['creative', 'physical'], ['consider', 'considerable'], ['apparent', 'obvious']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['federal' 'federally'],2,"[['detach', 'detachment'], ['unique', 'decided'], ['according', 'accordingly'], ['similar', 'serious']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['serious' 'seriously'],3,"[['mental', 'environmental'], ['famous', 'sexual'], ['effort', 'effortless'], ['legal', 'legally']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['interesting' 'interestingly'],2,"[['financial', 'popular'], ['historical', 'physical'], ['additional', 'additionally'], ['perform', 'performer']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['similar' 'similarly'],0,"[['rare', 'rarely'], ['federal', 'according'], ['advise', 'advisable'], ['cultural', 'political']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['rare' 'rarely'],2,"[['famous', 'practical'], ['offend', 'offender'], ['financial', 'financially'], ['unique', 'additional']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['internal' 'internally'],1,"[['clinical', 'obvious'], ['physical', 'physically'], ['effective', 'environmental'], ['discover', 'discoverer']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['apparent' 'apparently'],2,"[['charged', 'overcharged'], ['mental', 'virtual'], ['strong', 'strongly'], ['international', 'political']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['visual' 'visually'],3,"[['clinical', 'political'], ['gender', 'genderless'], ['extensive', 'physical'], ['digital', 'digitally']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['nice' 'nicely'],0,"[['decided', 'decidedly'], ['federal', 'typical'], ['utilize', 'utilization'], ['apparent', 'rare']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['additional' 'additionally'],3,"[['federal', 'regional'], ['financial', 'typical'], ['vast', 'vastness'], ['increasing', 'increasingly']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['physical' 'physically'],3,"[['conscious', 'consciousness'], ['legal', 'virtual'], ['significant', 'decided'], ['huge', 'hugely']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['extensive' 'extensively'],2,"[['financial', 'previous'], ['cognize', 'recognize'], ['rare', 'rarely'], ['huge', 'visual']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['legal' 'legally'],1,"[['subsequent', 'strong'], ['rare', 'rarely'], ['effective', 'effectiveness'], ['mental', 'strong']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['popular' 'popularly'],1,"[['extensive', 'decided'], ['obvious', 'obviously'], ['effective', 'serious'], ['art', 'artless']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['historical' 'historically'],0,"[['strong', 'strongly'], ['subsequent', 'popular'], ['meat', 'meatless'], ['apparent', 'rare']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['important' 'importantly'],2,"[['huge', 'sexual'], ['utilize', 'utilization'], ['significant', 'significantly'], ['cultural', 'additional']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['according' 'accordingly'],0,"[['financial', 'financially'], ['extensive', 'virtual'], ['federal', 'actual'], ['arm', 'armless']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['increasing' 'increasingly'],0,"[['mental', 'mentally'], ['significant', 'interesting'], ['prevent', 'preventable'], ['financial', 'global']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['practical' 'practically'],0,"[['regional', 'regionally'], ['massive', 'massiveness'], ['extensive', 'sexual'], ['significant', 'according']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['effective' 'effectively'],3,"[['extensive', 'internal'], ['legal', 'decided'], ['identify', 'identifiable'], ['according', 'accordingly']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['obvious' 'obviously'],3,"[['sold', 'oversold'], ['federal', 'actual'], ['federal', 'environmental'], ['sexual', 'sexually']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['digital' 'digitally'],0,"[['actual', 'actually'], ['mental', 'global'], ['immediate', 'typical'], ['wit', 'witless']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['beautiful' 'beautifully'],1,"[['legal', 'typical'], ['obvious', 'obviously'], ['huge', 'according'], ['effective', 'effectiveness']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['significant' 'significantly'],2,"[['sustainable', 'unsustainable'], ['international', 'decided'], ['mental', 'mentally'], ['effective', 'popular']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['actual' 'actually'],2,"[['develop', 'developer'], ['international', 'typical'], ['successful', 'successfully'], ['historical', 'visual']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['critical' 'critically'],1,"[['similar', 'global'], ['effective', 'effectively'], ['extensive', 'different'], ['excite', 'excitement']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['famous' 'famously'],3,"[['enjoy', 'enjoyable'], ['beautiful', 'popular'], ['historical', 'visual'], ['critical', 'critically']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['subsequent' 'subsequently'],3,"[['establish', 'reestablish'], ['international', 'strong'], ['immediate', 'visual'], ['obvious', 'obviously']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['typical' 'typically'],3,"[['cultural', 'virtual'], ['important', 'sexual'], ['cooked', 'overcooked'], ['different', 'differently']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['successful' 'successfully'],0,"[['according', 'accordingly'], ['similar', 'actual'], ['digital', 'obvious'], ['breath', 'breathless']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['global' 'globally'],0,"[['extensive', 'extensively'], ['significant', 'previous'], ['configure', 'reconfigure'], ['legal', 'physical']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['cultural' 'culturally'],2,"[['deprive', 'deprivation'], ['significant', 'regional'], ['previous', 'previously'], ['increasing', 'nice']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['virtual' 'virtually'],2,"[['acceptable', 'unacceptable'], ['cultural', 'according'], ['international', 'internationally'], ['cultural', 'sexual']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['clinical' 'clinically'],3,"[['money', 'moneyless'], ['cultural', 'obvious'], ['extensive', 'different'], ['huge', 'hugely']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['political' 'politically'],2,"[['international', 'strong'], ['detach', 'detachment'], ['obvious', 'obviously'], ['cultural', 'popular']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['decided' 'decidedly'],3,"[['legal', 'popular'], ['sleeve', 'sleeveless'], ['federal', 'internal'], ['beautiful', 'beautifully']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['strong' 'strongly'],2,"[['critical', 'regional'], ['authorize', 'authorization'], ['international', 'internationally'], ['effective', 'global']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['traditional' 'traditionally'],3,"[['famous', 'regional'], ['successful', 'nice'], ['specified', 'unspecified'], ['effective', 'effectively']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['creative' 'creatively'],0,"[['critical', 'critically'], ['interpret', 'interpreter'], ['mental', 'political'], ['beautiful', 'visual']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['environmental' 'environmentally'],3,"[['skydive', 'skydiver'], ['immediate', 'internal'], ['important', 'global'], ['federal', 'federally']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['previous' 'previously'],3,"[['inspire', 'inspiration'], ['important', 'virtual'], ['important', 'according'], ['financial', 'financially']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,True
['financial' 'financially'],2,"[['creative', 'typical'], ['used', 'unused'], ['environmental', 'environmentally'], ['similar', 'actual']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['mental' 'mentally'],1,"[['successful', 'traditional'], ['significant', 'significantly'], ['reimburse', 'reimbursement'], ['cultural', 'regional']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['immediate' 'immediately'],0,"[['previous', 'previously'], ['digital', 'according'], ['successful', 'different'], ['acknowledge', 'acknowledgement']]",./cache/BATS_3.0/2_Derivational_morphology/D03 [adj+ly_reg].txt,3,False
['lad' 'chap'],1,"[['forget', 'remember'], ['package', 'parcel'], ['honest', 'rock'], ['lazy', 'spouse']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['railway' 'railroad'],2,"[['mascara', 'makeup'], ['auto', 'mend'], ['child', 'kid'], ['murder', 'snake']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['monument' 'memorial'],0,"[['murder', 'slaying'], ['rational', 'list'], ['hieroglyph', 'sofa'], ['song', 'lullaby']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['homogeneous' 'uniform'],0,"[['baby', 'infant'], ['murder', 'harbor'], ['computer', 'device'], ['railway', 'lad']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['honest' 'sincere'],1,"[['shirt', 'button'], ['auto', 'car'], ['railway', 'portion'], ['father', 'rock']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['clothes' 'clothing'],2,"[['sweets', 'market'], ['christian', 'congregation'], ['flower', 'blossom'], ['incorrect', 'snake']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['mend' 'repair'],1,"[['incorrect', 'spouse'], ['rational', 'logical'], ['input', 'output'], ['murder', 'organized']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['jewel' 'gem'],0,"[['lazy', 'indolent'], ['colorful', 'colorless'], ['homogeneous', 'harbor'], ['confused', 'snake']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['list' 'listing'],2,"[['vocabulary', 'spouse'], ['rich', 'poor'], ['phone', 'telephone'], ['honest', 'lady']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['obsolete' 'outdated'],1,"[['homogeneous', 'mend'], ['lady', 'madam'], ['lazy', 'clothes'], ['chinchilla', 'rodent']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['incorrect' 'wrong'],0,"[['obsolete', 'outdated'], ['policeman', 'police'], ['railway', 'sofa'], ['confused', 'spouse']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['phone' 'telephone'],0,"[['obsolete', 'outdated'], ['before', 'after'], ['homogeneous', 'snake'], ['murder', 'new']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['villain' 'scoundrel'],0,"[['father', 'dad'], ['airplane', 'list'], ['plastic', 'polymer'], ['homogeneous', 'portion']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['market' 'marketplace'],2,"[['murder', 'clothes'], ['lazy', 'help'], ['sofa', 'couch'], ['shirt', 'button']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['harbor' 'seaport'],0,"[['confused', 'baffled'], ['monument', 'lad'], ['loyal', 'help'], ['glacier', 'ice']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['style' 'manner'],0,"[['harbor', 'seaport'], ['intelligent', 'flower'], ['shore', 'jewel'], ['book', 'paperback']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['spouse' 'partner'],1,"[['incorrect', 'villain'], ['list', 'listing'], ['backward', 'forward'], ['shore', 'organized']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['auto' 'car'],0,"[['homogeneous', 'uniform'], ['mother', 'package'], ['dollar', 'cent'], ['intelligent', 'jewel']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['package' 'parcel'],0,"[['flower', 'blossom'], ['hieroglyph', 'cloth'], ['lazy', 'villain'], ['gun', 'trigger']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['child' 'kid'],2,"[['villain', 'flower'], ['hieroglyph', 'mesh'], ['murder', 'slaying'], ['familiar', 'unfamiliar']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['sweets' 'confectionery'],1,"[['railway', 'cloth'], ['mother', 'mom'], ['villain', 'spouse'], ['large', 'small']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['help' 'aid'],1,"[['hieroglyph', 'new'], ['lad', 'chap'], ['father', 'villain'], ['lion', 'pride']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['lazy' 'indolent'],3,"[['steel', 'iron'], ['rational', 'clothes'], ['monument', 'lady'], ['market', 'marketplace']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,True
['father' 'dad'],3,"[['mother', 'snake'], ['hieroglyph', 'rock'], ['coyote', 'canine'], ['package', 'parcel']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,True
['cloth' 'fabric'],2,"[['loyal', 'bicycle'], ['dead', 'alive'], ['new', 'modern'], ['sweets', 'mend']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['baby' 'infant'],0,"[['villain', 'scoundrel'], ['sweets', 'mesh'], ['mother', 'child'], ['table', 'wood']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['flower' 'blossom'],1,"[['dive', 'emerge'], ['monument', 'memorial'], ['obsolete', 'package'], ['auto', 'child']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['bicycle' 'bike'],2,"[['cat', 'whiskers'], ['shore', 'list'], ['new', 'modern'], ['dollars', 'cloth']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['dollars' 'bucks'],0,"[['spouse', 'partner'], ['fall', 'rise'], ['railway', 'bicycle'], ['murder', 'baby']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['new' 'modern'],3,"[['eagle', 'raptor'], ['obsolete', 'cloth'], ['villain', 'clothes'], ['monument', 'memorial']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,True
['reasonable' 'sensible'],1,"[['hieroglyph', 'rock'], ['package', 'parcel'], ['bee', 'swarm'], ['phone', 'clothes']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['portion' 'part'],3,"[['rational', 'rock'], ['common', 'rare'], ['incorrect', 'lad'], ['murder', 'slaying']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,True
['loyal' 'faithful'],2,"[['velociraptor', 'dinosaur'], ['intelligent', 'sofa'], ['sweets', 'confectionery'], ['shore', 'bicycle']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['vocabulary' 'lexicon'],2,"[['identical', 'mend'], ['incorrect', 'new'], ['reasonable', 'sensible'], ['exit', 'entrance']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['airplane' 'aeroplane'],3,"[['monument', 'new'], ['season', 'spring'], ['obsolete', 'style'], ['sofa', 'couch']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,True
['rock' 'stone'],0,"[['identical', 'same'], ['loyal', 'style'], ['phone', 'lad'], ['cockroach', 'insect']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['intelligent' 'clever'],2,"[['monument', 'baby'], ['railway', 'monorail'], ['new', 'modern'], ['dollars', 'jewel']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
['confused' 'baffled'],2,"[['wristband', 'band'], ['clothes', 'sofa'], ['sweets', 'confectionery'], ['villain', 'help']]",./cache/BATS_3.0/4_Lexicographic_semantics/L08 [synonyms - exact].txt,3,False
