stem,answer,choice,prefix,prediction,accuracy
['Suzuki' 'Tucson'],0,"[['Acura', 'Denver'], ['Denver', 'Acura'], ['Opel', 'UK'], ['Concord', 'Rose'], ['Barbra Streisand', 'Clinton'], ['Super Duty F 250', 'Ford'], ['Redskins', 'Steve Spurrier']]",concept:automobilemakerdealersincity,1,False
['Honda' 'Kansas City'],0,"[['Nissan', 'Midland'], ['Midland', 'Nissan'], ['Saab', 'Sweden'], ['Spain', 'Javier Bardem'], ['Mccain', 'Gov Sarah Palin'], ['F 450', 'Ford'], ['Texas Longhorns', 'Mack Brown']]",concept:automobilemakerdealersincity,5,False
['Nissan' 'Pasadena'],0,"[['Chevrolet', 'Dallas'], ['Dallas', 'Chevrolet'], ['Lexus', 'UK'], ['Chicago South', 'Richard M Daley'], ['Palin', 'President Obama'], ['Altima', 'Nissan'], ['Milwaukee Bucks NBA', 'Larry Krystkowiak']]",concept:automobilemakerdealersincity,6,False
['Acura' 'Arlington Heights'],0,"[['Cadillac', 'Fort Worth'], ['Fort Worth', 'Cadillac'], ['Audi', 'Canada'], ['Dorchester', 'Rose'], ['President Bush', 'Clinton'], ['Fairlane', 'Ford'], ['Florida Gators', 'Billy Donovan']]",concept:automobilemakerdealersincity,6,False
['Cadillac' 'San Antonio'],0,"[['Nissan', 'Odessa'], ['Odessa', 'Nissan'], ['Gm', 'Canada'], ['Cheboygan', 'Cheryl'], ['Clinton', 'Democratic Presidential Candidate Barack Obama'], ['Lotus Notes', 'Microsoft'], ['Pirates', 'Frank']]",concept:automobilemakerdealersincity,4,False
['Honda' 'Peoria'],0,"[['Toyota', 'Portland'], ['Portland', 'Toyota'], ['Honda', 'Canada'], ['Israel', 'Sheetrit'], ['Clinton', 'Romney'], ['Explorer', 'Ford'], ['Broncos', 'Josh Mcdaniels']]",concept:automobilemakerdealersincity,6,False
['Kia' 'Mission'],0,"[['Acura', 'Barre'], ['Barre', 'Acura'], ['Suzuki', 'UK'], ['Pennsylvania', 'Republican'], ['President George Bush', 'Clinton'], ['Microsoft Internet Explorer', 'Microsoft'], ['Denver Nuggets', 'George Karl']]",concept:automobilemakerdealersincity,2,False
['Acura' 'Barre'],0,"[['Nissan', 'Austin'], ['Austin', 'Nissan'], ['Kia', 'UK'], ['Shaker Heights', 'Paul'], ['Clinton', 'George Washington'], ['Explorer', 'Microsoft'], ['Oakland Raiders', 'Tom Cable']]",concept:automobilemakerdealersincity,2,False
['Kia' 'Amarillo'],0,"[['Acura', 'Newcastle'], ['Newcastle', 'Acura'], ['Honda', 'UK'], ['Ypsilanti', 'Mark Moellering'], ['Mccain', 'Clinton'], ['Five Hundred', 'Ford'], ['Twins', 'Denard Span']]",concept:automobilemakerdealersincity,3,False
['Cadillac' 'Houston'],0,"[['Honda', 'San Diego'], ['San Diego', 'Honda'], ['Mazda', 'UK'], ['Lancaster', 'Diana Greenough'], ['Senator Mccain', 'Romney'], ['Adobe Creative Suite', 'Microsoft'], ['Bills', 'Gregg Williams']]",concept:automobilemakerdealersincity,0,True
['Acura' 'Aiea'],0,"[['Honda', 'Philadelphia'], ['Philadelphia', 'Honda'], ['Lamborghini', 'UK'], ['Philadelphia', 'Michael Nutter'], ['Clinton', 'Former President George Bush'], ['Itunes', 'Microsoft'], ['Colorado Rockies', 'Ubaldo Jimenez']]",concept:automobilemakerdealersincity,6,False
['Acura' 'Reno'],0,"[['Honda', 'Columbus'], ['Columbus', 'Honda'], ['Daimler Benz', 'UK'], ['Hollywood', 'Newman'], ['Bush', 'President Jimmy Carter'], ['Ford Fusion', 'Ford'], ['Florida Gators', 'Urban Meyer']]",concept:automobilemakerdealersincity,2,False
['Jaguar' 'Houston'],0,"[['Acura', 'Schaumburg'], ['Schaumburg', 'Acura'], ['Rover', 'UK'], ['Rock', 'Stanley'], ['President Obama', 'Hillary Clinton'], ['Volkswagen Passat', 'Honda'], ['Rutgers', 'Greg Schiano']]",concept:automobilemakerdealersincity,5,False
['Nissan' 'Miami Florida'],0,"[['Dodge', 'San Diego'], ['San Diego', 'Dodge'], ['Opel', 'UK'], ['West Jordan', 'Larry I Rougle'], ['James Baker', 'Bush'], ['Nissan Maxima', 'Nissan'], ['Miami Dolphins', 'Cam Cameron']]",concept:automobilemakerdealersincity,5,False
['Acura' 'Houston'],0,"[['Nissan', 'Orlando Florida'], ['Orlando Florida', 'Nissan'], ['Alfa', 'UK'], ['Dorchester', 'Rose'], ['Clinton', 'Romney'], ['Granada', 'Ford'], ['Colorado Rockies', 'J D Drew']]",concept:automobilemakerdealersincity,5,False
['Acura' 'Barre'],0,"[['Dodge', 'Houston'], ['Houston', 'Dodge'], ['Fiat', 'Canada'], ['Georgia', 'Senator'], ['Joe Lieberman', 'Mccain'], ['Iphone', 'Apple'], ['Broncos', 'Josh Mcdaniels']]",concept:automobilemakerdealersincity,1,False
['Kia' 'Austin'],0,"[['Nissan', 'Spring'], ['Spring', 'Nissan'], ['Mini', 'Canada'], ['Sri Lanka', 'Arthur C Clarke'], ['Palin', 'Mccain'], ['Honda Accord', 'Ford'], ['Redskins', 'Joe Gibbs']]",concept:automobilemakerdealersincity,5,False
['Buick' 'San Diego'],0,"[['Acura', 'Tampa'], ['Tampa', 'Acura'], ['Fiat', 'Canada'], ['U S', 'Barack Obama'], ['George W Bush', 'Ronald Reagan'], ['Microsoft Frontpage', 'Microsoft'], ['Heat', 'Erik Spoelstra']]",concept:automobilemakerdealersincity,1,False
['Honda' 'Tampa'],0,"[['Chevrolet', 'Layton'], ['Layton', 'Chevrolet'], ['Mitsubishi', 'Canada'], ['Democratic Republic Of Congo', 'Mukwege'], ['Clinton', 'Wesley Clark'], ['Explorer', 'Ford'], ['Ole Miss', 'Ed Orgeron']]",concept:automobilemakerdealersincity,6,False
['Acura' 'Hawaii'],0,"[['Nissan', 'Atlanta Georgia'], ['Atlanta Georgia', 'Nissan'], ['Honda', 'USA'], ['Texas', 'Tom Delay'], ['George W Bush', 'Ronald Reagan'], ['Five Hundred', 'Ford'], ['Utah Jazz', 'Jerry Sloan']]",concept:automobilemakerdealersincity,4,False
['Jaguar' 'Coventry'],0,"[['Honda', 'Wilmington'], ['Wilmington', 'Honda'], ['Lamborghini', 'UK'], ['Toronto', 'Rob Ford'], ['Clinton', 'Al Gore'], ['Acrobat Reader', 'Acrobat'], ['Packers', 'Mike Sherman']]",concept:automobilemakerdealersincity,2,False
['Honda' 'Sacramento'],0,"[['Toyota', 'Chicago South'], ['Chicago South', 'Toyota'], ['Dodge', 'Canada'], ['Chicago South', 'Richard M Daley'], ['Mccain', 'Democrat Obama'], ['Contour', 'Ford'], ['Memphis Grizzlies', 'Marc Iavaroni']]",concept:automobilemakerdealersincity,6,False
['Honda' 'Knoxville'],0,"[['Nissan', 'Brownsville'], ['Brownsville', 'Nissan'], ['Kia', 'Canada'], ['Connecticut', 'Republican'], ['Clinton', 'Michael Jordan'], ['Mitsubishi Lancer', 'Toyota'], ['Arkansas Razorbacks', 'Bobby Petrino']]",concept:automobilemakerdealersincity,6,False
['Nissan' 'Midland'],0,"[['Chevrolet', 'Oklahoma City'], ['Oklahoma City', 'Chevrolet'], ['Daimler Benz', 'UK'], ['Wyoming', 'Republican'], ['Harry Reid', 'Clinton'], ['Macromedia Dream Weaver', 'Microsoft'], ['Chicago Cardinals', 'Rick Pitino']]",concept:automobilemakerdealersincity,2,False
['Buick' 'San Diego'],0,"[['Nissan', 'Lunenburg'], ['Lunenburg', 'Nissan'], ['Dodge', 'USA'], ['Texas', 'Tom Delay'], ['Gore', 'Former President Clinton'], ['Toyota Prius', 'Ford'], ['Penn State', 'Jerry Sandusky']]",concept:automobilemakerdealersincity,6,False
['Honda' 'Denver'],0,"[['Nissan', 'Seattle'], ['Seattle', 'Nissan'], ['Chrysler', 'Canada'], ['Tn', 'Bill Purcell'], ['Clinton', 'Laura Bush'], ['Ms Outlook', 'Microsoft'], ['San Jose State Spartans', 'Dick Tomey']]",concept:automobilemakerdealersincity,2,False
['Acura' 'Houston'],0,"[['Honda', 'Wilmington'], ['Wilmington', 'Honda'], ['Suzuki', 'Japan'], ['Havana', 'Fidel'], ['Bush', 'President Clinton'], ['Expedition El', 'Ford'], ['Notre Dame', 'Tyrone Willingham']]",concept:automobilemakerdealersincity,3,False
['Jaguar' 'Houston'],0,"[['Acura', 'Augusta'], ['Augusta', 'Acura'], ['Mitsubishi', 'Canada'], ['Rhode Island', 'Republican'], ['Mitt Romney', 'Mccain'], ['Pathfinder', 'Nissan'], ['Colorado Rockies', 'J D Drew']]",concept:automobilemakerdealersincity,2,False
['Acura' 'Austin'],0,"[['Toyota', 'Chicago South'], ['Chicago South', 'Toyota'], ['Volkswagen', 'UK'], ['Jalisco', 'Goffredo Marcaccini'], ['President Clinton', 'Clinton'], ['Viewer', 'Microsoft'], ['Seattle Mariners', 'Felix Hernandez']]",concept:automobilemakerdealersincity,1,False
['Kia' 'Spring'],0,"[['Acura', 'New York'], ['New York', 'Acura'], ['Daimler Benz', 'UK'], ['Italian', 'Silvio Berlusconi'], ['Bush', 'Lieberman'], ['Ltd Ii', 'Ford'], ['Kansas State', 'Bill Snyder']]",concept:automobilemakerdealersincity,3,False
['Cadillac' 'San Diego'],0,"[['Nissan', 'Lubbock'], ['Lubbock', 'Nissan'], ['Hyundai', 'Canada'], ['Lancaster', 'Diana Greenough'], ['President Clinton', 'Clinton'], ['Econoline Wagon', 'Ford'], ['Cleveland Browns', 'Belichick']]",concept:automobilemakerdealersincity,5,False
['Kia' 'Tyler'],0,"[['Honda', 'Kansas City'], ['Kansas City', 'Honda'], ['Porsche', 'Canada'], ['Dubai', 'Mohammed Bin Rashid Al Maktoum'], ['Palin', 'Sen Mccain'], ['Exchange', 'Microsoft'], ['Colorado State', 'Sonny Lubick']]",concept:automobilemakerdealersincity,2,False
['Acura' 'Portland'],0,"[['Nissan', 'Austin'], ['Austin', 'Nissan'], ['Range Rover', 'UK'], ['New Mexico', 'Domenici'], ['Clinton', 'Bush'], ['E 100 Econoline', 'Ford'], ['Hokies', 'Seth Greenberg']]",concept:automobilemakerdealersincity,0,True
['Honda' 'Fort Worth'],0,"[['Daewoo', 'Los Angeles Ca'], ['Los Angeles Ca', 'Daewoo'], ['Acura', 'Canada'], ['Martinique', 'Aime Cesaire'], ['Clinton', 'Gloria Steinem'], ['Playstation 3', 'Sony'], ['Tampa Bay Bucs', 'Gruden']]",concept:automobilemakerdealersincity,4,False
['Buick' 'San Diego'],0,"[['Honda', 'Seattle'], ['Seattle', 'Honda'], ['Dodge', 'USA'], ['Nashville', 'Bill Purcell'], ['Clinton', 'Former President George Bush'], ['Microsoft Visio', 'Microsoft'], ['Knicks', 'Isiah Thomas']]",concept:automobilemakerdealersincity,6,False
['Nissan' 'Midland'],0,"[['Chevrolet', 'Houston'], ['Houston', 'Chevrolet'], ['Nissan', 'USA'], ['Baltimore', 'Sheila Dixon'], ['Bill Clinton', 'Clinton'], ['Thunderbird', 'Ford'], ['Seattle Seahawks 21 10', 'Jim Mora']]",concept:automobilemakerdealersincity,3,False
['Jaguar' 'Birmingham'],0,"[['Acura', 'Orlando'], ['Orlando', 'Acura'], ['Chevrolet', 'Canada'], ['D C', 'Republican'], ['Colin Powell', 'Mccain'], ['Country Squire', 'Ford'], ['Brewers', 'Ryan Braun']]",concept:automobilemakerdealersincity,5,False
['Kia' 'Plano'],0,"[['Acura', 'Aiea'], ['Aiea', 'Acura'], ['Saab', 'UK'], ['Zimbabwe', 'Mugabe'], ['Bush', 'Former President George Bush'], ['Caprice', 'Chevrolet'], ['Arkansas Razorbacks', 'Bobby Petrino']]",concept:automobilemakerdealersincity,1,False
['Kia' 'Lubbock'],0,"[['Acura', 'Oak Lawn'], ['Oak Lawn', 'Acura'], ['Cadillac', 'USA'], ['Indian', 'V P Singh'], ['Palin', 'Sen Mccain'], ['Toyota Camry', 'Toyota'], ['Duke University', 'David Cutcliffe']]",concept:automobilemakerdealersincity,1,False
['Acura' 'Westmont'],0,"[['Honda', 'Peoria'], ['Peoria', 'Honda'], ['Audi', 'Canada'], ['Connecticut', 'Republican'], ['Howard Dean', 'Clinton'], ['Macromedia Dream Weaver', 'Microsoft'], ['Heat', 'Dwayne Wade']]",concept:automobilemakerdealersincity,0,True
['Acura' 'South Portland'],0,"[['Nissan', 'Mission'], ['Mission', 'Nissan'], ['Infiniti', 'Canada'], ['Arizona', 'Morris K Udall'], ['Clinton', 'Gloria Steinem'], ['Quicktime', 'Apple'], ['New York Giants', 'Barry Zito']]",concept:automobilemakerdealersincity,4,False
['Nissan' 'Houston'],0,"[['Chevrolet', 'Seattle'], ['Seattle', 'Chevrolet'], ['Lexus', 'UK'], ['United Arab Emirates', 'Mohammed Bin Rashid Al Maktoum'], ['Gore', 'President Jimmy Carter'], ['Adobe Photoshop', 'Microsoft'], ['Tampa Bay Bucs', 'Raheem Morris']]",concept:automobilemakerdealersincity,3,False
['Honda' 'Peoria'],0,"[['Toyota', 'Chicago South'], ['Chicago South', 'Toyota'], ['Suzuki', 'Canada'], ['Shaker Heights', 'Arthur'], ['Nominee Barack Obama', 'Mccain'], ['Toyota Camry', 'Toyota'], ['Texas A M', 'R C Slocum']]",concept:automobilemakerdealersincity,6,False
['Honda' 'Phoenix'],0,"[['Toyota', 'Houston'], ['Houston', 'Toyota'], ['Honda', 'Canada'], ['Mexico', 'Lorena Ochoa'], ['Clinton', 'Michael Moore'], ['Toyota Corolla', 'Toyota'], ['Bills', 'Perry Fewell']]",concept:automobilemakerdealersincity,5,False
['Honda' 'Philadelphia'],0,"[['Nissan', 'Houston'], ['Houston', 'Nissan'], ['Honda', 'USA'], ['North Dakota', 'Republican'], ['Wesley Clark', 'Clinton'], ['Itunes', 'Microsoft'], ['Harvard School Of Dental Medicine', 'Tommy Amaker']]",concept:automobilemakerdealersincity,6,False
['Kia' 'Pasadena'],0,"[['Dodge', 'Seattle'], ['Seattle', 'Dodge'], ['Buick', 'Canada'], ['Fresno', 'Ashley Swearengin'], ['Gore', 'Former President Clinton'], ['Iis', 'Microsoft'], ['Atlanta Braves', 'Jason Heyward']]",concept:automobilemakerdealersincity,3,False
['Kia' 'Lubbock'],0,"[['Honda', 'Orlando'], ['Orlando', 'Honda'], ['Porsche', 'Canada'], ['Illinois', 'Barack Obama'], ['Charles Schumer', 'Clinton'], ['Xbox 360', 'Microsoft'], ['New York Mets', 'Lastings Milledge']]",concept:automobilemakerdealersincity,6,False
['Acura' 'Seattle'],0,"[['Honda', 'Jacksonville'], ['Jacksonville', 'Honda'], ['Toyota', 'Malaysia'], ['New Jersey', 'Woodrow Wilson'], ['Bush', 'President Jimmy Carter'], ['Word', 'Microsoft'], ['Washington State', 'Mike Price']]",concept:automobilemakerdealersincity,1,False
['Acura' 'Newcastle'],0,"[['Toyota', 'Seattle'], ['Seattle', 'Toyota'], ['Volvo', 'USA'], ['Jalisco', 'Goffredo Marcaccini'], ['Clinton', 'President Bush'], ['Nissan Murano', 'Nissan'], ['Boston Bruins', 'Claude Julien']]",concept:automobilemakerdealersincity,3,False
['Buick' 'San Diego'],0,"[['Acura', 'Colorado Springs Colorado'], ['Colorado Springs Colorado', 'Acura'], ['Lexus', 'UK'], ['Illinois', 'Representative'], ['Senator John Mccain', 'Governor Sarah Palin'], ['Toyota Avalon', 'Toyota'], ['Duke University', 'David Cutcliffe']]",concept:automobilemakerdealersincity,4,False
['Acura' 'Newcastle'],0,"[['Chevrolet', 'Dallas'], ['Dallas', 'Chevrolet'], ['Mitsubishi', 'America'], ['Ohio', 'Arthur'], ['Clinton', 'President Elect Barack Obama'], ['Acrobat Reader', 'Microsoft'], ['Ucla', 'Karl Dorrell']]",concept:automobilemakerdealersincity,4,False
['Acura' 'Mississippi'],0,"[['Toyota', 'Tucson'], ['Tucson', 'Toyota'], ['Vw', 'UK'], ['Zambia', 'Kenneth Kaunda'], ['Mccain', 'Governor Sarah Palin'], ['Honda Fit', 'Honda'], ['Seattle Mariners', 'Eric Milton']]",concept:automobilemakerdealersincity,3,False
['Acura' 'Los Angeles California'],0,"[['Nissan', 'Amarillo'], ['Amarillo', 'Nissan'], ['Dodge', 'Canada'], ['Illinois', 'Senator'], ['Clinton', 'Richard Nixon'], ['Word', 'Microsoft'], ['New England Patriots', 'Jim Haslett']]",concept:automobilemakerdealersincity,0,True
['Honda' 'Philadelphia'],0,"[['Nissan', 'Plano'], ['Plano', 'Nissan'], ['Volvo', 'Canada'], ['West Virginia', 'Republican'], ['Democratic Presidential Nominee Barack Obama', 'Mccain'], ['Mustang', 'Ford'], ['Colts', 'Jim Caldwell']]",concept:automobilemakerdealersincity,4,False
['Acura' 'Oak Lawn'],0,"[['Nissan', 'Brownsville'], ['Brownsville', 'Nissan'], ['Volkswagen', 'UK'], ['California', 'Arnold Schwarzenegger'], ['John Mccain', 'Gore'], ['Office Excel', 'Microsoft'], ['Utah Jazz', 'Jerry Sloan']]",concept:automobilemakerdealersincity,4,False
['Buick' 'San Diego'],0,"[['Acura', 'Weber'], ['Weber', 'Acura'], ['Dodge', 'USA'], ['Concord', 'Rose'], ['Clinton', 'Bush'], ['Microsoft Windows Server 2', 'Microsoft'], ['Miami Dolphins', 'Cam Cameron']]",concept:automobilemakerdealersincity,1,False
['Toyota' 'Houston'],0,"[['Nissan', 'Abilene'], ['Abilene', 'Nissan'], ['Cadillac', 'Canada'], ['Indiana', 'Republican'], ['Clinton', 'Fred Thompson'], ['Honda Civic', 'Honda'], ['Wake Forest University', 'Skip Prosser']]",concept:automobilemakerdealersincity,2,False
