stem,answer,choice,prefix,prediction,accuracy
['brake' 'decelerate'],1,"[['nurse', 'operate'], ['veil', 'conceal'], ['commercial', 'purchase'], ['gift', 'receive']]",high-intermediate,0,False
['salutation' 'letter'],1,"[['courtship', 'marriage'], ['summit', 'mountain'], ['book', 'character'], ['composition', 'notebook']]",high-intermediate,0,False
['blender' 'appliance'],1,"[['tent', 'cabin'], ['letter', 'symbol'], ['chemical', 'biology'], ['fungus', 'mushroom']]",high-intermediate,0,False
['honor' 'disgrace'],1,"[['comfort', 'pleasure'], ['safety', 'peril'], ['sanity', 'sense'], ['anger', 'rage']]",high-intermediate,3,False
['hidden' 'visible'],1,"[['spicy', 'delicious'], ['flimsy', 'sturdy'], ['tasteful', 'classy'], ['elevated', 'escalated']]",high-intermediate,1,True
['appalled' 'dismayed'],2,"[['interested', 'apathetic'], ['incomprehensible', 'illegible'], ['overjoyed', 'happy'], ['aloof', 'untouchable']]",high-intermediate,2,True
['rifle' 'gun'],0,"[['van', 'automobile'], ['sin', 'blessing'], ['memory', 'prediction'], ['trombone', 'orchestra']]",high-intermediate,3,False
['assassination' 'murder'],2,"[['document', 'certificate'], ['beverage', 'drink'], ['relay', 'race'], ['technology', 'robot']]",high-intermediate,1,False
['perish' 'die'],1,"[['ignore', 'oversee'], ['fabricate', 'lie'], ['inspire', 'insult'], ['clarify', 'muddle']]",high-intermediate,1,True
['doughnut' 'pastry'],0,"[['passport', 'document'], ['stamp', 'currency'], ['symphony', 'opera'], ['volcano', 'lava']]",high-intermediate,2,False
['devastated' 'damaged'],3,"[['unusual', 'weird'], ['unkind', 'hurtful'], ['incredible', 'mundane'], ['prevalent', 'common']]",high-intermediate,1,False
['cough' 'cold'],2,"[['fever', 'issue'], ['problem', 'solution'], ['disagreement', 'dispute'], ['room', 'hotel']]",high-intermediate,1,False
['ballad' 'song'],3,"[['burial', 'death'], ['party', 'politician'], ['meal', 'restaurant'], ['mammal', 'animal']]",high-intermediate,0,False
['island' 'archipelago'],3,"[['anchor', 'aircraft'], ['archive', 'album'], ['ocean', 'iceberg'], ['article', 'newspaper']]",high-intermediate,2,False
['star' 'constellation'],3,"[['crystal', 'jewel'], ['reservation', 'table'], ['bank', 'fortune'], ['wick', 'candle']]",high-intermediate,3,True
['professor' 'scholarly'],2,"[['friend', 'imaginary'], ['mystery', 'obvious'], ['sorcerer', 'magical'], ['father', 'maternal']]",high-intermediate,3,False
['note' 'melody'],0,"[['bone', 'skeleton'], ['movie', 'film'], ['meal', 'restaurant'], ['career', 'job']]",high-intermediate,0,True
['antique' 'aged'],3,"[['technique', 'effective'], ['microphone', 'loud'], ['grandfather', 'deceased'], ['sphere', 'round']]",high-intermediate,0,False
['infinite' 'limited'],0,"[['valid', 'illegitimate'], ['restored', 'renewed'], ['destroyed', 'ruined'], ['beloved', 'admired']]",high-intermediate,0,True
['kiss' 'affection'],2,"[['smile', 'fear'], ['joke', 'importance'], ['message', 'information'], ['television', 'actors']]",high-intermediate,0,False
['traitor' 'treasonous'],3,"[['reporter', 'biased'], ['hero', 'fictional'], ['alligator', 'angry'], ['crime', 'illegal']]",high-intermediate,3,True
['granite' 'stone'],3,"[['action', 'event'], ['opera', 'song'], ['culture', 'history'], ['bleach', 'chemical']]",high-intermediate,2,False
['remember' 'predict'],1,"[['hear', 'listen'], ['scrutinize', 'ignore'], ['repeat', 'copy'], ['interrogate', 'question']]",high-intermediate,0,False
['fish' 'gills'],1,"[['pig', 'hooves'], ['human', 'lungs'], ['whale', 'tails'], ['eagle', 'talons']]",high-intermediate,0,False
['helium' 'gas'],0,"[['Christianity', 'religion'], ['truth', 'knowledge'], ['courage', 'bravery'], ['polarity', 'magnet']]",high-intermediate,0,True
['mask' 'disguise'],1,"[['powder', 'moisten'], ['perfume', 'scent'], ['shield', 'attack'], ['daughter', 'marry']]",high-intermediate,1,True
['galleon' 'sail'],1,"[['masterpiece', 'create'], ['quarantine', 'isolate'], ['neurologist', 'think'], ['nominee', 'vote']]",low-advanced,2,False
['caucus' 'meeting'],2,"[['chef', 'entree'], ['dissertation', 'degree'], ['paleontologist', 'scientist'], ['salute', 'capitulation']]",low-advanced,2,True
['smorgasbord' 'foods'],0,"[['anthology', 'passages'], ['almanac', 'books'], ['disparity', 'crimes'], ['massacre', 'soldiers']]",low-advanced,1,False
['mutinous' 'compliant'],0,"[['nebulous', 'distinct'], ['heinous', 'awful'], ['laborious', 'toilsome'], ['nominal', 'trivial']]",low-advanced,2,False
['marathon' 'endurance'],1,"[['tournament', 'judges'], ['examination', 'knowledge'], ['revolution', 'ideology'], ['disaster', 'piety']]",low-advanced,1,True
['suspect' 'credibility'],1,"[['dubious', 'discussion'], ['conventional', 'novelty'], ['controversial', 'evidence'], ['mountainous', 'elevation']]",low-advanced,2,False
['ingenue' 'naive'],1,"[['witness', 'judgmental'], ['slur', 'pejorative'], ['epitaph', 'deceased'], ['feline', 'feminine']]",low-advanced,0,False
['indigent' 'poor'],3,"[['ethereal', 'concrete'], ['apathetic', 'depressed'], ['inadvertent', 'presaged'], ['sanctimonious', 'hypocritical']]",low-advanced,3,True
['euphemism' 'polite'],2,"[['prophet', 'rogue'], ['metaphor', 'literal'], ['expletive', 'vulgar'], ['sonnet', 'renegade']]",low-advanced,2,True
['infallible' 'error'],0,"[['inebriated', 'sobriety'], ['obstinate', 'acceptance'], ['polytheistic', 'salvation'], ['pusillanimous', 'fear']]",low-advanced,0,True
['disparage' 'encourage'],0,"[['venerate', 'desecrate'], ['diverge', 'distract'], ['purloin', 'steal'], ['defy', 'reject']]",low-advanced,0,True
['debunk' 'verify'],0,"[['revere', 'denigrate'], ['besmirch', 'slander'], ['cower', 'submit'], ['pontificate', 'pronounce']]",low-advanced,0,True
['senator' 'legislature'],1,"[['palisade', 'resort'], ['battleship', 'armada'], ['predator', 'wolf'], ['introvert', 'personality']]",low-advanced,1,True
['meticulous' 'careful'],0,"[['ascetic', 'frugal'], ['knowledgeable', 'informative'], ['malignant', 'cancerous'], ['artificial', 'genuine']]",low-advanced,0,True
['placid' 'tumultuous'],3,"[['coveted', 'desired'], ['reviled', 'despised'], ['tangential', 'irrelevant'], ['credible', 'dubious']]",low-advanced,1,False
['extrovert' 'gregarious'],0,"[['jingoist', 'nationalistic'], ['judge', 'deciduous'], ['philanthropist', 'amorous'], ['businessman', 'shrewd']]",low-advanced,0,True
['capillary' 'vessel'],1,"[['concubine', 'spouse'], ['tabernacle', 'sanctuary'], ['pedestrian', 'sidewalk'], ['vignette', 'theater']]",low-advanced,0,False
['diffident' 'confidence'],3,"[['infertile', 'family'], ['incorrigible', 'punishment'], ['rash', 'audacity'], ['deceitful', 'honesty']]",low-advanced,0,False
['poison' 'noxious'],2,"[['performance', 'stellar'], ['satellite', 'worldly'], ['maze', 'labyrinthine'], ['wavelength', 'shallow']]",low-advanced,2,True
['bourgeoisie' 'class'],3,"[['commission', 'wage'], ['mortgage', 'insurance'], ['disciple', 'leader'], ['smorgasbord', 'buffet']]",low-advanced,3,True
['cauldron' 'pot'],1,"[['vibration', 'perception'], ['pictograph', 'symbol'], ['favor', 'currency'], ['luminary', 'phantasm']]",low-advanced,3,False
['pragmatic' 'practical'],3,"[['irritating', 'pleasing'], ['tenacious', 'faltering'], ['opaque', 'translucent'], ['trivial', 'negligible']]",low-advanced,1,False
['frail' 'brawn'],3,"[['humorous', 'wit'], ['obtuse', 'intensity'], ['disinterested', 'ennui'], ['longwinded', 'brevity']]",low-advanced,3,True
['ignoramus' 'unintelligent'],1,"[['teacher', 'tenured'], ['virtuoso', 'skilled'], ['illness', 'terminal'], ['hooligan', 'popular']]",low-advanced,1,True
['voluminous' 'large'],0,"[['ravenous', 'hungry'], ['separable', 'divisible'], ['sinuous', 'straight'], ['lustrous', 'golden']]",low-advanced,0,True
['tedium' 'excitement'],3,"[['revision', 'edition'], ['honor', 'prestige'], ['mortgage', 'debt'], ['resignation', 'denial']]",low-advanced,2,False
['impromptu' 'rehearsal'],1,"[['precocious', 'direction'], ['perpetual', 'cessation'], ['impious', 'dedication'], ['truant', 'membership']]",low-advanced,0,False
['blasphemy' 'religion'],1,"[['fornication', 'marriage'], ['treason', 'state'], ['lethargy', 'energy'], ['avarice', 'currency']]",low-advanced,0,False
['acrophobia' 'heights'],2,"[['claustrophobia', 'closets'], ['homophobia', 'discrimination'], ['agoraphobia', 'crowds'], ['vertigo', 'balance']]",low-advanced,0,False
['castle' 'edifice'],2,"[['objective', 'task'], ['profiteer', 'mercenary'], ['subpoena', 'summons'], ['trilogy', 'sequel']]",low-advanced,1,False
['irrational' 'reason'],1,"[['voluble', 'fluency'], ['irreproachable', 'flaws'], ['eclectic', 'versatility'], ['nefarious', 'sin']]",low-advanced,1,True
['insomniac' 'sleep'],2,"[['punishment', 'penance'], ['innuendo', 'interpretation'], ['stoic', 'emotion'], ['counterfeit', 'falsity']]",low-advanced,0,False
['enigma' 'mysterious'],0,"[['bigot', 'prejudiced'], ['beetle', 'venomous'], ['politician', 'obtuse'], ['professor', 'glib']]",low-advanced,2,False
['negligence' 'carelessness'],3,"[['stone', 'lithograph'], ['jubilation', 'anniversary'], ['bigotry', 'friendship'], ['admiration', 'reverence']]",low-advanced,1,False
['detective' 'mysteries'],2,"[['theologian', 'cancer'], ['sojourner', 'destiny'], ['archaeologist', 'hieroglyphics'], ['courier', 'packages']]",low-advanced,2,True
['aimless' 'direction'],0,"[['wary', 'trust'], ['pathetic', 'dignity'], ['lazy', 'health'], ['silly', 'comedy']]",low-advanced,2,False
['pristine' 'damaged'],3,"[['ruined', 'annihilated'], ['didactic', 'instructive'], ['inconspicuous', 'stealthy'], ['paramount', 'unimportant']]",low-advanced,2,False
['trinket' 'value'],2,"[['sequoia', 'longevity'], ['physician', 'medicine'], ['fool', 'sagacity'], ['grandmother', 'idiosyncrasy']]",low-advanced,0,False
['epistle' 'letter'],0,"[['decathlon', 'competition'], ['multitude', 'feast'], ['lounge', 'vacation'], ['credo', 'church']]",low-advanced,0,True
['bishop' 'ordained'],0,"[['prince', 'opulent'], ['transgression', 'acceptable'], ['cliche', 'intrepid'], ['loft', 'unattainable']]",low-advanced,0,True
['vacuous' 'intelligence'],0,"[['vapid', 'liveliness'], ['quixotic', 'chivalry'], ['requisite', 'necessity'], ['entertaining', 'excitement']]",low-advanced,1,False
['tawdry' 'taste'],2,"[['vicious', 'wrath'], ['bourgeois', 'wealth'], ['haughty', 'humility'], ['paraplegic', 'legs']]",low-advanced,2,True
['perceptive' 'notice'],2,"[['apprehensive', 'doubt'], ['maternal', 'coddle'], ['versatile', 'adapt'], ['guilty', 'resent']]",low-advanced,0,False
['maladroit' 'skill'],2,"[['domineering', 'power'], ['abject', 'poverty'], ['pretentious', 'modesty'], ['faithful', 'commitment']]",low-advanced,0,False
['insurgent' 'rebellious'],2,"[['garrison', 'garrulous'], ['rivalry', 'amicable'], ['stereotype', 'oversimplified'], ['voice', 'monotonous']]",low-advanced,3,False
['panacea' 'cure'],1,"[['condiment', 'eat'], ['mallet', 'strike'], ['paradox', 'contradict'], ['charlatan', 'deceive']]",low-advanced,3,False
['saccharine' 'sweet'],2,"[['omniscient', 'omnipotent'], ['lethargic', 'slovenly'], ['sacrosanct', 'sacred'], ['hypocritical', 'dissonant']]",low-advanced,2,True
['succulent' 'rich'],2,"[['caustic', 'relaxing'], ['amiable', 'indifferent'], ['bloodthirsty', 'violent'], ['farcical', 'funny']]",low-advanced,3,False
['spy' 'espionage'],0,"[['manufacturer', 'production'], ['principal', 'tutelage'], ['clergyman', 'divinity'], ['warden', 'prisoners']]",low-advanced,2,False
['jury' 'deliberate'],3,"[['candidate', 'deprecate'], ['precedent', 'preside'], ['ruse', 'illuminate'], ['lobbyist', 'persuade']]",low-advanced,1,False
['exoneration' 'release'],3,"[['examination', 'accusation'], ['death', 'execution'], ['governor', 'pardon'], ['conviction', 'sentencing']]",low-advanced,1,False
['epidermis' 'skin'],0,"[['hypotenuse', 'triangle'], ['procedure', 'method'], ['supplicant', 'lender'], ['transmission', 'radio']]",low-advanced,0,True
['altruism' 'selfishness'],1,"[['alacrity', 'clarity'], ['impartiality', 'bias'], ['levity', 'flippancy'], ['gravity', 'momentum']]",low-advanced,2,False
['legend' 'map'],1,"[['continent', 'nation'], ['page', 'tome'], ['tirade', 'government'], ['legion', 'family']]",low-advanced,2,False
['sophomoric' 'maturity'],3,"[['circumspect', 'attention'], ['capricious', 'impulse'], ['prudent', 'wisdom'], ['venal', 'integrity']]",low-advanced,1,False
['bow' 'boat'],0,"[['word', 'lexicon'], ['compliment', 'friendship'], ['seaman', 'battleship'], ['henchman', 'villain']]",low-advanced,3,False
['agnostic' 'belief'],0,"[['lummox', 'grace'], ['reputation', 'notoriety'], ['predecessor', 'origin'], ['tyrant', 'prerogative']]",low-advanced,3,False
['incipient' 'mature'],2,"[['prescient', 'correct'], ['analogous', 'comparable'], ['destitute', 'affluent'], ['unctuous', 'oily']]",low-advanced,3,False
['veil' 'enshroud'],1,"[['beautician', 'paint'], ['lampoon', 'mock'], ['laureate', 'preside'], ['flare', 'locate']]",low-advanced,1,True
['maelstrom' 'storm'],1,"[['feline', 'cat'], ['analgesic', 'painkiller'], ['omen', 'destiny'], ['savant', 'disability']]",low-advanced,1,True
['apathetic' 'zeal'],2,"[['righteous', 'judgment'], ['secular', 'belief'], ['unapologetic', 'remorse'], ['impressionable', 'youth']]",low-advanced,2,True
['thwart' 'frustrate'],2,"[['retain', 'burst'], ['meditate', 'snooze'], ['laud', 'praise'], ['bristle', 'brush']]",low-advanced,1,False
['grouch' 'cantakerous'],3,"[['conspiracy', 'successful'], ['magnate', 'magnanimous'], ['building', 'ramshackle'], ['palace', 'ornate']]",low-advanced,1,False
['infamy' 'reputation'],0,"[['compassion', 'virtue'], ['pain', 'agony'], ['emancipation', 'proclamation'], ['sediment', 'dirt']]",low-advanced,1,False
['hamlet' 'village'],2,"[['fallacy', 'lie'], ['formula', 'milk'], ['simile', 'comparison'], ['pesticide', 'crop']]",low-advanced,2,True
['bellicose' 'aggressive'],3,"[['reputable', 'shady'], ['aromatic', 'unscented'], ['corporeal', 'imagined'], ['irksome', 'annoying']]",low-advanced,3,True
['diatribe' 'speech'],2,"[['deal', 'hustle'], ['nuance', 'pattern'], ['laceration', 'injury'], ['plaintiff', 'defendant']]",low-advanced,2,True
['larceny' 'crime'],0,"[['bureaucracy', 'administration'], ['astrology', 'religion'], ['venom', 'flavoring'], ['mythology', 'deity']]",low-advanced,1,False
['partisan' 'biased'],1,"[['rivulet', 'powerful'], ['spinster', 'unmarried'], ['savage', 'classy'], ['proletarian', 'socialist']]",low-advanced,0,False
['palliative' 'relieve'],2,"[['predicament', 'solve'], ['tonic', 'dissolve'], ['deterrent', 'dissuade'], ['correspondent', 'sanction']]",low-advanced,1,False
['cringe' 'discomfort'],0,"[['nod', 'acquiescence'], ['handshake', 'discrimination'], ['haiku', 'poetry'], ['hyperbole', 'literature']]",low-advanced,2,False
['initial' 'acronym'],2,"[['homophone', 'definition'], ['newspaper', 'perspective'], ['stanza', 'poem'], ['cornucopia', 'harvest']]",low-advanced,3,False
['quandary' 'uncertainty'],1,"[['treachery', 'forgiveness'], ['crime', 'wrongdoing'], ['coupon', 'redemption'], ['government', 'triumvirate']]",low-advanced,3,False
['menagerie' 'animals'],1,"[['troupe', 'theaters'], ['harem', 'concubines'], ['vernacular', 'dictionaries'], ['wardrobe', 'furniture']]",low-advanced,1,True
['fastidious' 'particular'],0,"[['fanatical', 'enthusiastic'], ['edible', 'delicious'], ['adamant', 'opposed'], ['manipulative', 'masterful']]",low-advanced,3,False
['exorcism' 'demons'],0,"[['putsch', 'government'], ['sin', 'evil'], ['nation', 'expatriates'], ['cave', 'stalagmites']]",low-advanced,3,False
['precept' 'guidance'],2,"[['chord', 'music'], ['footnote', 'connotation'], ['alibi', 'defense'], ['epilogue', 'introduction']]",low-advanced,3,False
['blatant' 'obvious'],0,"[['preeminent', 'important'], ['legendary', 'unbelievable'], ['novel', 'obsolete'], ['powerful', 'dominant']]",low-advanced,0,True
['parishioner' 'church'],3,"[['rant', 'soliloquy'], ['lament', 'testimony'], ['opera', 'aria'], ['constituent', 'district']]",low-advanced,0,False
['prosaic' 'exciting'],0,"[['clandestine', 'overt'], ['mendacious', 'untrue'], ['militaristic', 'aggressive'], ['nuanced', 'detailed']]",low-advanced,2,False
['fetter' 'restraint'],0,"[['dichotomy', 'division'], ['school', 'seminary'], ['parasite', 'assistant'], ['follicle', 'hair']]",low-advanced,3,False
['shepherd' 'dog'],2,"[['marsupial', 'kangaroo'], ['whelp', 'dragon'], ['albatross', 'bird'], ['hornet', 'bee']]",low-advanced,0,False
['frivolous' 'grave'],3,"[['astute', 'clever'], ['pitiless', 'callous'], ['sensitive', 'tactful'], ['frugal', 'extravagant']]",low-advanced,3,True
['decoy' 'deceive'],3,"[['landscape', 'surround'], ['eulogy', 'kill'], ['quartet', 'compose'], ['bulwark', 'protect']]",low-advanced,3,True
['emaciated' 'thin'],2,"[['peripatetic', 'mobile'], ['quarrelsome', 'agreeable'], ['meticulous', 'careful'], ['insubordinate', 'obedient']]",low-advanced,0,False
['avarice' 'generosity'],1,"[['tenacity', 'determination'], ['jeopardy', 'security'], ['territorialism', 'land'], ['retaliation', 'revenge']]",low-advanced,0,False
['clay' 'malleable'],3,"[['profanity', 'censored'], ['acceleration', 'quick'], ['animosity', 'unwarranted'], ['chicanery', 'dishonest']]",low-advanced,3,True
['dirge' 'mournful'],3,"[['tree', 'deciduous'], ['degenerate', 'racist'], ['lawyer', 'diplomatic'], ['parody', 'amusing']]",low-advanced,0,False
['rant' 'bombastic'],2,"[['recluse', 'friendly'], ['bard', 'talkative'], ['conflagration', 'disastrous'], ['obelisk', 'mysterious']]",low-advanced,1,False
['map' 'atlas'],0,"[['appendage', 'body'], ['reprimand', 'insult'], ['typhoon', 'hurricane'], ['beast', 'creature']]",low-advanced,2,False
['erudite' 'uneducated'],1,"[['fiery', 'flagrant'], ['fervid', 'dispassionate'], ['loquacious', 'talkative'], ['gullible', 'naive'], ['dissonant', 'discordant']]",high-advanced,2,False
