stem,answer,choice,prefix,prediction,accuracy
['illiterate' 'read'],0,"[['immobile', 'move'], ['excited', 'cheer'], ['bored', 'concentrate'], ['correct', 'falsify']]",high-intermediate,1,False
['lizard' 'reptile'],3,"[['ambulance', 'hospital'], ['fight', 'argument'], ['painting', 'sketch'], ['crystal', 'mineral']]",high-intermediate,0,False
['lenient' 'strict'],1,"[['hopeful', 'optimistic'], ['punctual', 'late'], ['sentimental', 'emotional'], ['irrational', 'inexplicable']]",high-intermediate,2,False
['algebra' 'mathematics'],0,"[['rain', 'precipitation'], ['bronze', 'metal'], ['tradition', 'culture'], ['trade', 'economy']]",high-intermediate,1,False
['fever' 'symptom'],2,"[['debate', 'argument'], ['newspaper', 'magazine'], ['fable', 'story'], ['device', 'strategy']]",high-intermediate,2,True
['examination' 'diagnosis'],2,"[['evaluation', 'title'], ['inference', 'consequences'], ['search', 'rescue'], ['minute', 'hour']]",high-intermediate,3,False
['charity' 'aid'],2,"[['dictionary', 'words'], ['fortune', 'money'], ['counselor', 'advice'], ['translator', 'language']]",high-intermediate,0,False
['article' 'magazine'],3,"[['revolution', 'war'], ['hood', 'jacket'], ['speech', 'meeting'], ['trigger', 'gun']]",high-intermediate,2,False
['lens' 'camera'],3,"[['amplifier', 'violin'], ['keyboard', 'television'], ['bank', 'vault'], ['lobby', 'hotel']]",high-intermediate,1,False
['referee' 'officiate'],0,"[['sentry', 'guard'], ['grandmother', 'age'], ['detective', 'accuse'], ['wizard', 'curse']]",high-intermediate,3,False
['hyperactive' 'energetic'],3,"[['fabulous', 'drab'], ['superficial', 'genuine'], ['wealthy', 'greedy'], ['gullible', 'trusting']]",high-intermediate,0,False
['whimper' 'fear'],1,"[['grimace', 'comfort'], ['shrug', 'uncertainty'], ['speech', 'language'], ['receipt', 'price']]",high-intermediate,2,False
['treaty' 'peace'],0,"[['title', 'ownership'], ['license', 'traffic'], ['declaration', 'independence'], ['dictionary', 'language']]",high-intermediate,3,False
['battle' 'war'],2,"[['button', 'hole'], ['friend', 'companion'], ['handle', 'shovel'], ['lighthouse', 'coast']]",high-intermediate,2,True
['faded' 'brilliance'],0,"[['decrepit', 'strength'], ['contemporary', 'modernity'], ['downtrodden', 'sadness'], ['troubled', 'danger']]",high-intermediate,2,False
['fame' 'obscurity'],3,"[['peace', 'harmony'], ['music', 'art'], ['knowledge', 'wisdom'], ['sorrow', 'joy']]",high-intermediate,2,False
['witness' 'testimony'],3,"[['spouse', 'marriage'], ['judge', 'laws'], ['waterfall', 'rivers'], ['generator', 'electricity']]",high-intermediate,2,False
['klutz' 'clumsy'],1,"[['priest', 'evil'], ['cold', 'contagious'], ['car', 'broken'], ['vegetable', 'green']]",high-intermediate,0,False
['clarify' 'obscure'],2,"[['guard', 'protect'], ['instruct', 'educate'], ['acquire', 'dispose'], ['hike', 'climb']]",high-intermediate,3,False
['heart' 'organ'],2,"[['glaze', 'sauce'], ['spacecraft', 'rocket'], ['octagon', 'shape'], ['hero', 'doctor']]",high-intermediate,2,True
['whisper' 'quiet'],0,"[['folktale', 'traditional'], ['whip', 'evil'], ['disease', 'curable'], ['meal', 'satisfying']]",high-intermediate,0,True
['flamboyant' 'elaborate'],2,"[['kind', 'benevolent'], ['autocratic', 'democratic'], ['ludicrous', 'absurd'], ['desirable', 'necessary']]",high-intermediate,0,False
['brake' 'decelerate'],1,"[['nurse', 'operate'], ['veil', 'conceal'], ['commercial', 'purchase'], ['gift', 'receive']]",high-intermediate,0,False
['salutation' 'letter'],1,"[['courtship', 'marriage'], ['summit', 'mountain'], ['book', 'character'], ['composition', 'notebook']]",high-intermediate,2,False
['blender' 'appliance'],1,"[['tent', 'cabin'], ['letter', 'symbol'], ['chemical', 'biology'], ['fungus', 'mushroom']]",high-intermediate,1,True
['honor' 'disgrace'],1,"[['comfort', 'pleasure'], ['safety', 'peril'], ['sanity', 'sense'], ['anger', 'rage']]",high-intermediate,3,False
['hidden' 'visible'],1,"[['spicy', 'delicious'], ['flimsy', 'sturdy'], ['tasteful', 'classy'], ['elevated', 'escalated']]",high-intermediate,0,False
['appalled' 'dismayed'],2,"[['interested', 'apathetic'], ['incomprehensible', 'illegible'], ['overjoyed', 'happy'], ['aloof', 'untouchable']]",high-intermediate,2,True
['rifle' 'gun'],0,"[['van', 'automobile'], ['sin', 'blessing'], ['memory', 'prediction'], ['trombone', 'orchestra']]",high-intermediate,1,False
['assassination' 'murder'],2,"[['document', 'certificate'], ['beverage', 'drink'], ['relay', 'race'], ['technology', 'robot']]",high-intermediate,1,False
['perish' 'die'],1,"[['ignore', 'oversee'], ['fabricate', 'lie'], ['inspire', 'insult'], ['clarify', 'muddle']]",high-intermediate,2,False
['doughnut' 'pastry'],0,"[['passport', 'document'], ['stamp', 'currency'], ['symphony', 'opera'], ['volcano', 'lava']]",high-intermediate,1,False
['devastated' 'damaged'],3,"[['unusual', 'weird'], ['unkind', 'hurtful'], ['incredible', 'mundane'], ['prevalent', 'common']]",high-intermediate,3,True
['cough' 'cold'],2,"[['fever', 'issue'], ['problem', 'solution'], ['disagreement', 'dispute'], ['room', 'hotel']]",high-intermediate,0,False
['ballad' 'song'],3,"[['burial', 'death'], ['party', 'politician'], ['meal', 'restaurant'], ['mammal', 'animal']]",high-intermediate,2,False
['island' 'archipelago'],3,"[['anchor', 'aircraft'], ['archive', 'album'], ['ocean', 'iceberg'], ['article', 'newspaper']]",high-intermediate,1,False
['star' 'constellation'],3,"[['crystal', 'jewel'], ['reservation', 'table'], ['bank', 'fortune'], ['wick', 'candle']]",high-intermediate,1,False
['professor' 'scholarly'],2,"[['friend', 'imaginary'], ['mystery', 'obvious'], ['sorcerer', 'magical'], ['father', 'maternal']]",high-intermediate,3,False
['note' 'melody'],0,"[['bone', 'skeleton'], ['movie', 'film'], ['meal', 'restaurant'], ['career', 'job']]",high-intermediate,2,False
['antique' 'aged'],3,"[['technique', 'effective'], ['microphone', 'loud'], ['grandfather', 'deceased'], ['sphere', 'round']]",high-intermediate,1,False
['infinite' 'limited'],0,"[['valid', 'illegitimate'], ['restored', 'renewed'], ['destroyed', 'ruined'], ['beloved', 'admired']]",high-intermediate,2,False
['kiss' 'affection'],2,"[['smile', 'fear'], ['joke', 'importance'], ['message', 'information'], ['television', 'actors']]",high-intermediate,2,True
['traitor' 'treasonous'],3,"[['reporter', 'biased'], ['hero', 'fictional'], ['alligator', 'angry'], ['crime', 'illegal']]",high-intermediate,2,False
['granite' 'stone'],3,"[['action', 'event'], ['opera', 'song'], ['culture', 'history'], ['bleach', 'chemical']]",high-intermediate,0,False
['remember' 'predict'],1,"[['hear', 'listen'], ['scrutinize', 'ignore'], ['repeat', 'copy'], ['interrogate', 'question']]",high-intermediate,2,False
['fish' 'gills'],1,"[['pig', 'hooves'], ['human', 'lungs'], ['whale', 'tails'], ['eagle', 'talons']]",high-intermediate,1,True
['helium' 'gas'],0,"[['Christianity', 'religion'], ['truth', 'knowledge'], ['courage', 'bravery'], ['polarity', 'magnet']]",high-intermediate,0,True
['mask' 'disguise'],1,"[['powder', 'moisten'], ['perfume', 'scent'], ['shield', 'attack'], ['daughter', 'marry']]",high-intermediate,3,False
['galleon' 'sail'],1,"[['masterpiece', 'create'], ['quarantine', 'isolate'], ['neurologist', 'think'], ['nominee', 'vote']]",low-advanced,3,False
['caucus' 'meeting'],2,"[['chef', 'entree'], ['dissertation', 'degree'], ['paleontologist', 'scientist'], ['salute', 'capitulation']]",low-advanced,0,False
['smorgasbord' 'foods'],0,"[['anthology', 'passages'], ['almanac', 'books'], ['disparity', 'crimes'], ['massacre', 'soldiers']]",low-advanced,0,True
['mutinous' 'compliant'],0,"[['nebulous', 'distinct'], ['heinous', 'awful'], ['laborious', 'toilsome'], ['nominal', 'trivial']]",low-advanced,3,False
['marathon' 'endurance'],1,"[['tournament', 'judges'], ['examination', 'knowledge'], ['revolution', 'ideology'], ['disaster', 'piety']]",low-advanced,1,True
['suspect' 'credibility'],1,"[['dubious', 'discussion'], ['conventional', 'novelty'], ['controversial', 'evidence'], ['mountainous', 'elevation']]",low-advanced,3,False
['ingenue' 'naive'],1,"[['witness', 'judgmental'], ['slur', 'pejorative'], ['epitaph', 'deceased'], ['feline', 'feminine']]",low-advanced,0,False
['indigent' 'poor'],3,"[['ethereal', 'concrete'], ['apathetic', 'depressed'], ['inadvertent', 'presaged'], ['sanctimonious', 'hypocritical']]",low-advanced,3,True
['euphemism' 'polite'],2,"[['prophet', 'rogue'], ['metaphor', 'literal'], ['expletive', 'vulgar'], ['sonnet', 'renegade']]",low-advanced,3,False
['infallible' 'error'],0,"[['inebriated', 'sobriety'], ['obstinate', 'acceptance'], ['polytheistic', 'salvation'], ['pusillanimous', 'fear']]",low-advanced,1,False
['disparage' 'encourage'],0,"[['venerate', 'desecrate'], ['diverge', 'distract'], ['purloin', 'steal'], ['defy', 'reject']]",low-advanced,1,False
['debunk' 'verify'],0,"[['revere', 'denigrate'], ['besmirch', 'slander'], ['cower', 'submit'], ['pontificate', 'pronounce']]",low-advanced,3,False
['senator' 'legislature'],1,"[['palisade', 'resort'], ['battleship', 'armada'], ['predator', 'wolf'], ['introvert', 'personality']]",low-advanced,1,True
['meticulous' 'careful'],0,"[['ascetic', 'frugal'], ['knowledgeable', 'informative'], ['malignant', 'cancerous'], ['artificial', 'genuine']]",low-advanced,1,False
['placid' 'tumultuous'],3,"[['coveted', 'desired'], ['reviled', 'despised'], ['tangential', 'irrelevant'], ['credible', 'dubious']]",low-advanced,0,False
['extrovert' 'gregarious'],0,"[['jingoist', 'nationalistic'], ['judge', 'deciduous'], ['philanthropist', 'amorous'], ['businessman', 'shrewd']]",low-advanced,0,True
['capillary' 'vessel'],1,"[['concubine', 'spouse'], ['tabernacle', 'sanctuary'], ['pedestrian', 'sidewalk'], ['vignette', 'theater']]",low-advanced,0,False
['diffident' 'confidence'],3,"[['infertile', 'family'], ['incorrigible', 'punishment'], ['rash', 'audacity'], ['deceitful', 'honesty']]",low-advanced,0,False
['poison' 'noxious'],2,"[['performance', 'stellar'], ['satellite', 'worldly'], ['maze', 'labyrinthine'], ['wavelength', 'shallow']]",low-advanced,2,True
['bourgeoisie' 'class'],3,"[['commission', 'wage'], ['mortgage', 'insurance'], ['disciple', 'leader'], ['smorgasbord', 'buffet']]",low-advanced,3,True
['cauldron' 'pot'],1,"[['vibration', 'perception'], ['pictograph', 'symbol'], ['favor', 'currency'], ['luminary', 'phantasm']]",low-advanced,1,True
['pragmatic' 'practical'],3,"[['irritating', 'pleasing'], ['tenacious', 'faltering'], ['opaque', 'translucent'], ['trivial', 'negligible']]",low-advanced,0,False
['frail' 'brawn'],3,"[['humorous', 'wit'], ['obtuse', 'intensity'], ['disinterested', 'ennui'], ['longwinded', 'brevity']]",low-advanced,1,False
['ignoramus' 'unintelligent'],1,"[['teacher', 'tenured'], ['virtuoso', 'skilled'], ['illness', 'terminal'], ['hooligan', 'popular']]",low-advanced,2,False
['voluminous' 'large'],0,"[['ravenous', 'hungry'], ['separable', 'divisible'], ['sinuous', 'straight'], ['lustrous', 'golden']]",low-advanced,2,False
['tedium' 'excitement'],3,"[['revision', 'edition'], ['honor', 'prestige'], ['mortgage', 'debt'], ['resignation', 'denial']]",low-advanced,1,False
['impromptu' 'rehearsal'],1,"[['precocious', 'direction'], ['perpetual', 'cessation'], ['impious', 'dedication'], ['truant', 'membership']]",low-advanced,3,False
['blasphemy' 'religion'],1,"[['fornication', 'marriage'], ['treason', 'state'], ['lethargy', 'energy'], ['avarice', 'currency']]",low-advanced,2,False
['acrophobia' 'heights'],2,"[['claustrophobia', 'closets'], ['homophobia', 'discrimination'], ['agoraphobia', 'crowds'], ['vertigo', 'balance']]",low-advanced,3,False
['castle' 'edifice'],2,"[['objective', 'task'], ['profiteer', 'mercenary'], ['subpoena', 'summons'], ['trilogy', 'sequel']]",low-advanced,1,False
['irrational' 'reason'],1,"[['voluble', 'fluency'], ['irreproachable', 'flaws'], ['eclectic', 'versatility'], ['nefarious', 'sin']]",low-advanced,3,False
['insomniac' 'sleep'],2,"[['punishment', 'penance'], ['innuendo', 'interpretation'], ['stoic', 'emotion'], ['counterfeit', 'falsity']]",low-advanced,0,False
['enigma' 'mysterious'],0,"[['bigot', 'prejudiced'], ['beetle', 'venomous'], ['politician', 'obtuse'], ['professor', 'glib']]",low-advanced,3,False
['negligence' 'carelessness'],3,"[['stone', 'lithograph'], ['jubilation', 'anniversary'], ['bigotry', 'friendship'], ['admiration', 'reverence']]",low-advanced,0,False
['detective' 'mysteries'],2,"[['theologian', 'cancer'], ['sojourner', 'destiny'], ['archaeologist', 'hieroglyphics'], ['courier', 'packages']]",low-advanced,2,True
['aimless' 'direction'],0,"[['wary', 'trust'], ['pathetic', 'dignity'], ['lazy', 'health'], ['silly', 'comedy']]",low-advanced,0,True
['pristine' 'damaged'],3,"[['ruined', 'annihilated'], ['didactic', 'instructive'], ['inconspicuous', 'stealthy'], ['paramount', 'unimportant']]",low-advanced,3,True
['trinket' 'value'],2,"[['sequoia', 'longevity'], ['physician', 'medicine'], ['fool', 'sagacity'], ['grandmother', 'idiosyncrasy']]",low-advanced,3,False
['epistle' 'letter'],0,"[['decathlon', 'competition'], ['multitude', 'feast'], ['lounge', 'vacation'], ['credo', 'church']]",low-advanced,2,False
['bishop' 'ordained'],0,"[['prince', 'opulent'], ['transgression', 'acceptable'], ['cliche', 'intrepid'], ['loft', 'unattainable']]",low-advanced,1,False
['vacuous' 'intelligence'],0,"[['vapid', 'liveliness'], ['quixotic', 'chivalry'], ['requisite', 'necessity'], ['entertaining', 'excitement']]",low-advanced,1,False
['tawdry' 'taste'],2,"[['vicious', 'wrath'], ['bourgeois', 'wealth'], ['haughty', 'humility'], ['paraplegic', 'legs']]",low-advanced,0,False
['perceptive' 'notice'],2,"[['apprehensive', 'doubt'], ['maternal', 'coddle'], ['versatile', 'adapt'], ['guilty', 'resent']]",low-advanced,0,False
['maladroit' 'skill'],2,"[['domineering', 'power'], ['abject', 'poverty'], ['pretentious', 'modesty'], ['faithful', 'commitment']]",low-advanced,0,False
['insurgent' 'rebellious'],2,"[['garrison', 'garrulous'], ['rivalry', 'amicable'], ['stereotype', 'oversimplified'], ['voice', 'monotonous']]",low-advanced,0,False
['panacea' 'cure'],1,"[['condiment', 'eat'], ['mallet', 'strike'], ['paradox', 'contradict'], ['charlatan', 'deceive']]",low-advanced,1,True
['saccharine' 'sweet'],2,"[['omniscient', 'omnipotent'], ['lethargic', 'slovenly'], ['sacrosanct', 'sacred'], ['hypocritical', 'dissonant']]",low-advanced,3,False
['succulent' 'rich'],2,"[['caustic', 'relaxing'], ['amiable', 'indifferent'], ['bloodthirsty', 'violent'], ['farcical', 'funny']]",low-advanced,2,True
['spy' 'espionage'],0,"[['manufacturer', 'production'], ['principal', 'tutelage'], ['clergyman', 'divinity'], ['warden', 'prisoners']]",low-advanced,1,False
['jury' 'deliberate'],3,"[['candidate', 'deprecate'], ['precedent', 'preside'], ['ruse', 'illuminate'], ['lobbyist', 'persuade']]",low-advanced,2,False
['exoneration' 'release'],3,"[['examination', 'accusation'], ['death', 'execution'], ['governor', 'pardon'], ['conviction', 'sentencing']]",low-advanced,0,False
['epidermis' 'skin'],0,"[['hypotenuse', 'triangle'], ['procedure', 'method'], ['supplicant', 'lender'], ['transmission', 'radio']]",low-advanced,0,True
['altruism' 'selfishness'],1,"[['alacrity', 'clarity'], ['impartiality', 'bias'], ['levity', 'flippancy'], ['gravity', 'momentum']]",low-advanced,3,False
['legend' 'map'],1,"[['continent', 'nation'], ['page', 'tome'], ['tirade', 'government'], ['legion', 'family']]",low-advanced,3,False
['sophomoric' 'maturity'],3,"[['circumspect', 'attention'], ['capricious', 'impulse'], ['prudent', 'wisdom'], ['venal', 'integrity']]",low-advanced,1,False
['bow' 'boat'],0,"[['word', 'lexicon'], ['compliment', 'friendship'], ['seaman', 'battleship'], ['henchman', 'villain']]",low-advanced,0,True
['agnostic' 'belief'],0,"[['lummox', 'grace'], ['reputation', 'notoriety'], ['predecessor', 'origin'], ['tyrant', 'prerogative']]",low-advanced,1,False
['incipient' 'mature'],2,"[['prescient', 'correct'], ['analogous', 'comparable'], ['destitute', 'affluent'], ['unctuous', 'oily']]",low-advanced,2,True
['veil' 'enshroud'],1,"[['beautician', 'paint'], ['lampoon', 'mock'], ['laureate', 'preside'], ['flare', 'locate']]",low-advanced,0,False
['maelstrom' 'storm'],1,"[['feline', 'cat'], ['analgesic', 'painkiller'], ['omen', 'destiny'], ['savant', 'disability']]",low-advanced,3,False
['apathetic' 'zeal'],2,"[['righteous', 'judgment'], ['secular', 'belief'], ['unapologetic', 'remorse'], ['impressionable', 'youth']]",low-advanced,1,False
['thwart' 'frustrate'],2,"[['retain', 'burst'], ['meditate', 'snooze'], ['laud', 'praise'], ['bristle', 'brush']]",low-advanced,1,False
['grouch' 'cantakerous'],3,"[['conspiracy', 'successful'], ['magnate', 'magnanimous'], ['building', 'ramshackle'], ['palace', 'ornate']]",low-advanced,0,False
['infamy' 'reputation'],0,"[['compassion', 'virtue'], ['pain', 'agony'], ['emancipation', 'proclamation'], ['sediment', 'dirt']]",low-advanced,3,False
['hamlet' 'village'],2,"[['fallacy', 'lie'], ['formula', 'milk'], ['simile', 'comparison'], ['pesticide', 'crop']]",low-advanced,3,False
['bellicose' 'aggressive'],3,"[['reputable', 'shady'], ['aromatic', 'unscented'], ['corporeal', 'imagined'], ['irksome', 'annoying']]",low-advanced,3,True
['diatribe' 'speech'],2,"[['deal', 'hustle'], ['nuance', 'pattern'], ['laceration', 'injury'], ['plaintiff', 'defendant']]",low-advanced,3,False
['larceny' 'crime'],0,"[['bureaucracy', 'administration'], ['astrology', 'religion'], ['venom', 'flavoring'], ['mythology', 'deity']]",low-advanced,2,False
['partisan' 'biased'],1,"[['rivulet', 'powerful'], ['spinster', 'unmarried'], ['savage', 'classy'], ['proletarian', 'socialist']]",low-advanced,1,True
['palliative' 'relieve'],2,"[['predicament', 'solve'], ['tonic', 'dissolve'], ['deterrent', 'dissuade'], ['correspondent', 'sanction']]",low-advanced,1,False
['cringe' 'discomfort'],0,"[['nod', 'acquiescence'], ['handshake', 'discrimination'], ['haiku', 'poetry'], ['hyperbole', 'literature']]",low-advanced,0,True
['initial' 'acronym'],2,"[['homophone', 'definition'], ['newspaper', 'perspective'], ['stanza', 'poem'], ['cornucopia', 'harvest']]",low-advanced,2,True
['quandary' 'uncertainty'],1,"[['treachery', 'forgiveness'], ['crime', 'wrongdoing'], ['coupon', 'redemption'], ['government', 'triumvirate']]",low-advanced,0,False
['menagerie' 'animals'],1,"[['troupe', 'theaters'], ['harem', 'concubines'], ['vernacular', 'dictionaries'], ['wardrobe', 'furniture']]",low-advanced,2,False
['fastidious' 'particular'],0,"[['fanatical', 'enthusiastic'], ['edible', 'delicious'], ['adamant', 'opposed'], ['manipulative', 'masterful']]",low-advanced,0,True
['exorcism' 'demons'],0,"[['putsch', 'government'], ['sin', 'evil'], ['nation', 'expatriates'], ['cave', 'stalagmites']]",low-advanced,1,False
['precept' 'guidance'],2,"[['chord', 'music'], ['footnote', 'connotation'], ['alibi', 'defense'], ['epilogue', 'introduction']]",low-advanced,3,False
['blatant' 'obvious'],0,"[['preeminent', 'important'], ['legendary', 'unbelievable'], ['novel', 'obsolete'], ['powerful', 'dominant']]",low-advanced,1,False
['parishioner' 'church'],3,"[['rant', 'soliloquy'], ['lament', 'testimony'], ['opera', 'aria'], ['constituent', 'district']]",low-advanced,0,False
['prosaic' 'exciting'],0,"[['clandestine', 'overt'], ['mendacious', 'untrue'], ['militaristic', 'aggressive'], ['nuanced', 'detailed']]",low-advanced,1,False
['fetter' 'restraint'],0,"[['dichotomy', 'division'], ['school', 'seminary'], ['parasite', 'assistant'], ['follicle', 'hair']]",low-advanced,2,False
['shepherd' 'dog'],2,"[['marsupial', 'kangaroo'], ['whelp', 'dragon'], ['albatross', 'bird'], ['hornet', 'bee']]",low-advanced,1,False
['frivolous' 'grave'],3,"[['astute', 'clever'], ['pitiless', 'callous'], ['sensitive', 'tactful'], ['frugal', 'extravagant']]",low-advanced,3,True
['decoy' 'deceive'],3,"[['landscape', 'surround'], ['eulogy', 'kill'], ['quartet', 'compose'], ['bulwark', 'protect']]",low-advanced,1,False
['emaciated' 'thin'],2,"[['peripatetic', 'mobile'], ['quarrelsome', 'agreeable'], ['meticulous', 'careful'], ['insubordinate', 'obedient']]",low-advanced,0,False
['avarice' 'generosity'],1,"[['tenacity', 'determination'], ['jeopardy', 'security'], ['territorialism', 'land'], ['retaliation', 'revenge']]",low-advanced,1,True
['clay' 'malleable'],3,"[['profanity', 'censored'], ['acceleration', 'quick'], ['animosity', 'unwarranted'], ['chicanery', 'dishonest']]",low-advanced,2,False
['dirge' 'mournful'],3,"[['tree', 'deciduous'], ['degenerate', 'racist'], ['lawyer', 'diplomatic'], ['parody', 'amusing']]",low-advanced,1,False
['rant' 'bombastic'],2,"[['recluse', 'friendly'], ['bard', 'talkative'], ['conflagration', 'disastrous'], ['obelisk', 'mysterious']]",low-advanced,2,True
['map' 'atlas'],0,"[['appendage', 'body'], ['reprimand', 'insult'], ['typhoon', 'hurricane'], ['beast', 'creature']]",low-advanced,2,False
['erudite' 'uneducated'],1,"[['fiery', 'flagrant'], ['fervid', 'dispassionate'], ['loquacious', 'talkative'], ['gullible', 'naive'], ['dissonant', 'discordant']]",high-advanced,4,False
